 ,Label,Area,Mean,Min,Max,%Area
140,Raw_4T1_2-1_72h_31 - Red Light_0.tif:0692-0180,1107,0.19,0,19,0
141,Raw_4T1_2-1_72h_31 - Red Light_0.tif:0687-0295,2719,3.07,0,85,0
142,Raw_4T1_2-1_72h_31 - Red Light_0.tif:0773-0415,5240,0.04,0,13,0
143,Raw_4T1_2-1_72h_31 - Red Light_0.tif:0845-0448,1683,0.03,0,11,0
144,Raw_4T1_2-1_72h_31 - Red Light_0.tif:0879-0541,2044,0.22,0,75,0
145,Raw_4T1_2-1_72h_31 - Red Light_0.tif:0897-0603,1647,2.01,0,85,0
146,Raw_4T1_2-1_72h_31 - Red Light_0.tif:0911-0666,3223,0.29,0,85,0
147,Raw_4T1_2-1_72h_31 - Red Light_0.tif:0856-0428,2316,0.14,0,12,0
148,Raw_4T1_2-1_72h_31 - Red Light_0.tif:0807-0255,2581,0.06,0,11,0
149,Raw_4T1_2-1_72h_31 - Red Light_0.tif:0805-0212,2374,0.90,0,19,0
150,Raw_4T1_2-1_72h_31 - Red Light_0.tif:0777-0170,2971,0.06,0,20,0
151,Raw_4T1_2-1_72h_31 - Red Light_0.tif:0836-0172,1715,0.18,0,26,0
152,Raw_4T1_2-1_72h_31 - Red Light_0.tif:0807-1038,1415,1.33,0,18,0
153,Raw_4T1_2-1_72h_31 - Red Light_0.tif:0793-1066,2572,1.68,0,25,0
154,Raw_4T1_2-1_72h_31 - Red Light_0.tif:0842-1109,2019,0.10,0,13,0
155,Raw_4T1_2-1_72h_31 - Red Light_0.tif:0886-1098,1330,0.15,0,13,0
156,Raw_4T1_2-1_72h_31 - Red Light_0.tif:0839-1133,1396,0.09,0,6,0
157,Raw_4T1_2-1_72h_31 - Red Light_0.tif:0864-1140,1764,0.05,0,11,0
158,Raw_4T1_2-1_72h_31 - Red Light_0.tif:0161-0481,1273,0.07,0,9,0
159,Raw_4T1_2-1_72h_31 - Red Light_0.tif:0120-0486,1660,0.12,0,17,0
160,Raw_4T1_2-1_72h_31 - Red Light_0.tif:0095-0524,937,0.27,0,17,0
161,Raw_4T1_2-1_72h_31 - Red Light_0.tif:0072-0447,4398,0.04,0,28,0
162,Raw_4T1_2-1_72h_31 - Red Light_0.tif:0046-0480,1883,0.14,0,18,0
163,Raw_4T1_2-1_72h_31 - Red Light_0.tif:0128-0726,13655,2.79,0,85,0
164,Raw_4T1_2-1_72h_31 - Red Light_0.tif:0168-0801,2356,0.08,0,85,0
165,Raw_4T1_2-1_72h_31 - Red Light_0.tif:0178-0865,3445,1.34,0,35,0
166,Raw_4T1_2-1_72h_31 - Red Light_0.tif:0113-0849,2393,0.04,0,24,0
167,Raw_4T1_2-1_72h_31 - Red Light_0.tif:0183-1075,1874,0.73,0,20,0
168,Raw_4T1_2-1_72h_31 - Red Light_0.tif:0275-1136,1247,0.07,0,14,0
