 ,Label,Area,Mean,Min,Max,%Area
91,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0115-0313,1070,8.411E-3,0,7,0
92,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0092-0372,2789,0.02,0,53,0
93,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0069-0429,778,0.05,0,28,0
94,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0178-0101,1962,0.00,0,0,0
95,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0163-0149,2122,0.82,0,85,0
96,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0132-0118,2822,1.85,0,85,0
97,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0130-0229,1340,1.23,0,85,0
98,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0052-0341,2870,0.05,0,43,0
99,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0080-0129,2242,0.03,0,37,0
100,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0752-0659,1730,1.58,0,85,0
101,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0768-0734,9474,0.02,0,75,0
102,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0727-0812,3718,3.00,0,85,0
103,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0848-0870,2834,0.61,0,55,0
104,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0814-0942,3254,0.11,0,85,0
105,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0783-0985,2044,8.317E-3,0,17,0
106,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0786-1030,1554,0.61,0,73,0
107,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0790-1063,2230,2.04,0,85,0
108,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0838-1091,1432,0.00,0,0,0
109,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0828-1124,3606,3.64,0,85,0
110,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0846-0708,2087,0.00,0,0,0
111,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0782-0438,1186,9.275E-3,0,11,0
112,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0778-0457,2073,0.11,0,85,0
113,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0857-0291,1506,2.656E-3,0,2,0
114,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0830-0199,2210,0.00,0,0,0
115,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0745-0113,1962,0.02,0,21,0
116,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0771-0125,2540,0.11,0,22,0
117,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0818-0139,2110,0.17,0,21,0
118,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0890-0447,2335,1.31,0,85,0
119,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0676-0932,1121,0.10,0,43,0
120,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0634-1008,4291,2.84,0,85,0
121,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0696-0992,1869,0.08,0,73,0
122,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0686-1023,1328,0.98,0,85,0
123,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0644-1061,1523,7.879E-3,0,12,0
124,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0639-1098,1752,0.00,0,0,0
125,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0581-1077,1943,6.176E-3,0,12,0
126,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0586-1153,3183,0.36,0,84,0
127,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0623-1176,2397,0.37,0,68,0
128,Raw_4T1_2-1_72h_27 - Red Light_11.tif:0679-1110,2899,0.03,0,48,0
