 ,Label,Area,Mean,Min,Max,%Area
1,0h_16 - Red Light_1.tif:0079-0219,1969,0.56,0,85,0
2,0h_16 - Red Light_1.tif:0130-0279,1376,0.35,0,85,0
3,0h_16 - Red Light_1.tif:0187-0295,2141,0.43,0,85,0
4,0h_16 - Red Light_1.tif:0165-0300,1041,1.88,0,85,0
5,0h_16 - Red Light_1.tif:0148-0352,2124,1.06,0,85,0
6,0h_16 - Red Light_1.tif:0140-0324,733,0.83,0,85,0
7,0h_16 - Red Light_1.tif:0154-0409,3121,0.18,0,85,0
8,0h_16 - Red Light_1.tif:0248-0474,5170,0.33,0,85,0
9,0h_16 - Red Light_1.tif:0252-0660,2422,7.36,0,85,0
10,0h_16 - Red Light_1.tif:0156-0714,2174,0.36,0,85,0
11,0h_16 - Red Light_1.tif:0100-0424,1811,0.66,0,85,0
12,0h_16 - Red Light_1.tif:0068-0440,3435,0.13,0,85,0
13,0h_16 - Red Light_1.tif:0055-0335,3340,0.30,0,85,0
14,0h_16 - Red Light_1.tif:0421-0523,3451,2.57,0,85,0
15,0h_16 - Red Light_1.tif:0121-0582,4420,0.12,0,85,0
16,0h_16 - Red Light_1.tif:0036-0508,1639,0.85,0,85,0
17,0h_16 - Red Light_1.tif:0059-0695,1720,0.15,0,85,0
18,0h_16 - Red Light_1.tif:0092-0768,6205,0.24,0,85,0
19,0h_16 - Red Light_1.tif:0116-0884,2011,0.41,0,85,0
20,0h_16 - Red Light_1.tif:0113-0942,2245,0.59,0,85,0
21,0h_16 - Red Light_1.tif:0064-1005,1454,0.03,0,35,0
22,0h_16 - Red Light_1.tif:0112-0992,2072,0.63,0,85,0
23,0h_16 - Red Light_1.tif:0087-1020,1320,0.14,0,85,0
24,0h_16 - Red Light_1.tif:0070-1064,2311,0.13,0,85,0
25,0h_16 - Red Light_1.tif:0120-1083,2277,0.20,0,85,0
26,0h_16 - Red Light_1.tif:0121-1174,3064,1.14,0,85,0
27,0h_16 - Red Light_1.tif:0165-0999,2133,0.27,0,85,0
28,0h_16 - Red Light_1.tif:0180-0956,1830,0.38,0,85,0
29,0h_16 - Red Light_1.tif:0188-0914,1758,0.73,0,85,0
30,0h_16 - Red Light_1.tif:0154-0934,2279,0.72,0,85,0
31,0h_16 - Red Light_1.tif:0184-0876,1401,0.28,0,85,0
32,0h_16 - Red Light_1.tif:0210-0845,1541,0.60,0,85,0
33,0h_16 - Red Light_1.tif:0280-0850,1024,0.59,0,85,0
34,0h_16 - Red Light_1.tif:0279-0902,1167,4.91,0,85,0
35,0h_16 - Red Light_1.tif:0300-0879,1295,2.16,0,85,0
36,0h_16 - Red Light_1.tif:0148-0836,1449,0.47,0,85,0
37,0h_16 - Red Light_1.tif:0197-0832,1101,0.63,0,85,0
38,0h_16 - Red Light_1.tif:0196-0785,2030,0.87,0,85,0
39,0h_16 - Red Light_1.tif:0243-0773,1653,0.88,0,85,0
40,0h_16 - Red Light_1.tif:0301-0796,903,0.47,0,85,0
41,0h_16 - Red Light_1.tif:0237-0804,1302,0.83,0,85,0
42,0h_16 - Red Light_1.tif:0285-0819,2587,0.87,0,85,0
43,0h_16 - Red Light_1.tif:0365-0804,1153,1.43,0,85,0
44,0h_16 - Red Light_1.tif:0348-0829,1061,4.55,0,85,0
45,0h_16 - Red Light_1.tif:0321-1041,2482,0.93,0,85,0
46,0h_16 - Red Light_1.tif:0440-0930,5901,5.44,0,85,0
47,0h_16 - Red Light_1.tif:0352-0984,1782,6.97,0,85,0
48,0h_16 - Red Light_1.tif:0479-1213,5609,2.59,0,85,0
49,0h_16 - Red Light_1.tif:0491-1105,2750,1.04,0,85,0
50,0h_16 - Red Light_1.tif:0421-0712,5585,0.73,0,85,0
51,0h_16 - Red Light_1.tif:0556-0804,3247,2.66,0,85,0
52,0h_16 - Red Light_1.tif:0548-0738,2807,0.63,0,85,0
53,0h_16 - Red Light_1.tif:0562-0680,3142,4.69,0,85,0
54,0h_16 - Red Light_1.tif:0646-0940,3157,0.51,0,85,0
55,0h_16 - Red Light_1.tif:0614-1104,2542,1.86,0,85,0
56,0h_16 - Red Light_1.tif:0579-1193,2190,2.63,0,85,0
57,0h_16 - Red Light_1.tif:0711-0764,6172,1.10,0,85,0
58,0h_16 - Red Light_1.tif:0729-0572,3201,0.44,0,85,0
59,0h_16 - Red Light_1.tif:0595-0388,3145,1.39,0,85,0
60,0h_16 - Red Light_1.tif:0552-0416,3261,1.98,0,85,0
61,0h_16 - Red Light_1.tif:0541-0455,3642,1.85,0,85,0
62,0h_16 - Red Light_1.tif:0588-0513,3563,1.95,0,85,0
63,0h_16 - Red Light_1.tif:0602-0453,1403,0.34,0,85,0
64,0h_16 - Red Light_1.tif:0550-0182,2049,6.07,0,85,0
65,0h_16 - Red Light_1.tif:0649-0208,2671,5.95,0,85,0
66,0h_16 - Red Light_1.tif:0871-0541,2347,1.17,0,85,0
67,0h_16 - Red Light_1.tif:0886-0779,4663,1.74,0,85,0
68,0h_16 - Red Light_1.tif:0785-0815,1676,1.77,0,85,0
69,0h_16 - Red Light_1.tif:0781-1182,4732,1.50,0,85,0
70,0h_16 - Red Light_1.tif:0788-0213,3371,0.91,0,85,0
71,0h_16 - Red Light_1.tif:0659-0618,5560,0.43,0,85,0
72,0h_16 - Red Light_1.tif:0654-0959,3140,12.08,0,85,0
73,0h_16 - Red Light_1.tif:0339-1141,4200,0.81,0,85,0
