 ,Label,Area,Mean,Min,Max,X,Y,%Area
1,4T1_Raw_1-4_72h_1 - Red Light_1.tif:0158-0773,2976,0.03,0,85,772.09,163.13,0
2,4T1_Raw_1-4_72h_1 - Red Light_1.tif:0295-1210,6360,0.02,0,53,1209.23,292.00,0
3,4T1_Raw_1-4_72h_1 - Red Light_1.tif:0084-1224,5821,0.00,0,0,1231.93,76.37,0
4,4T1_Raw_1-4_72h_1 - Red Light_1.tif:0599-0819,9881,0.02,0,33,826.04,606.01,0
5,4T1_Raw_1-4_72h_1 - Red Light_1.tif:0769-1138,1519,0.00,0,0,1140.31,767.76,0
6,4T1_Raw_1-4_72h_1 - Red Light_1.tif:0033-0607,1573,0.00,0,0,601.63,33.29,0
