 ,Label,Area,Mean,Min,Max,%Area
30,24h_2 - Red Light_11.tif:0058-0776,2195,0.30,0,85,0
31,24h_2 - Red Light_11.tif:0088-0601,799,0.01,0,6,0
32,24h_2 - Red Light_11.tif:0398-0739,2420,0.11,0,57,0
33,24h_2 - Red Light_11.tif:0458-0126,1784,0.06,0,35,0
34,24h_2 - Red Light_11.tif:0386-0137,4263,0.04,0,85,0
35,24h_2 - Red Light_11.tif:0227-0111,974,0.09,0,35,0
36,24h_2 - Red Light_11.tif:0082-0145,3628,0.14,0,58,0
37,24h_2 - Red Light_11.tif:0179-0084,1368,0.23,0,68,0
38,24h_2 - Red Light_11.tif:0436-0445,1091,0.13,0,48,0
39,24h_2 - Red Light_11.tif:0227-1000,862,0.18,0,74,0
40,24h_2 - Red Light_11.tif:0265-1001,752,0.17,0,85,0
41,24h_2 - Red Light_11.tif:0346-1070,2954,0.15,0,85,0
42,24h_2 - Red Light_11.tif:0266-1114,1773,0.10,0,41,0
43,24h_2 - Red Light_11.tif:0316-1108,1573,0.15,0,82,0
44,24h_2 - Red Light_11.tif:0261-1162,3973,0.12,0,85,0
45,24h_2 - Red Light_11.tif:0319-1181,3224,8.44,0,85,0
46,24h_2 - Red Light_11.tif:0218-1184,2869,0.77,0,85,0
47,24h_2 - Red Light_11.tif:0157-1042,829,0.02,0,19,0
48,24h_2 - Red Light_11.tif:0134-1064,566,0.16,0,77,0
49,24h_2 - Red Light_11.tif:0261-0508,1913,0.09,0,74,0
50,24h_2 - Red Light_11.tif:0188-0704,811,0.16,0,85,0
51,24h_2 - Red Light_11.tif:0429-0668,1593,0.03,0,29,0
52,24h_2 - Red Light_11.tif:0462-0727,1462,0.11,0,85,0
53,24h_2 - Red Light_11.tif:0480-0764,1987,0.13,0,85,0
54,24h_2 - Red Light_11.tif:0547-0790,3898,0.60,0,85,0
55,24h_2 - Red Light_11.tif:0538-0707,2430,0.34,0,57,0
56,24h_2 - Red Light_11.tif:0556-0906,1364,0.46,0,85,0
57,24h_2 - Red Light_11.tif:0321-0897,983,0.69,0,85,0
58,24h_2 - Red Light_11.tif:0358-0931,2975,1.84,0,85,0
59,24h_2 - Red Light_11.tif:0535-0973,1284,0.37,0,85,0
60,24h_2 - Red Light_11.tif:0447-1017,5165,5.35,0,85,0
61,24h_2 - Red Light_11.tif:0443-1106,3189,0.04,0,31,0
62,24h_2 - Red Light_11.tif:0472-1163,2689,0.12,0,85,0
63,24h_2 - Red Light_11.tif:0515-1201,4821,0.19,0,69,0
64,24h_2 - Red Light_11.tif:0567-1195,2663,0.13,0,59,0
65,24h_2 - Red Light_11.tif:0590-1015,2574,0.09,0,54,0
66,24h_2 - Red Light_11.tif:0518-1050,3865,0.06,0,44,0
67,24h_2 - Red Light_11.tif:0571-1087,2026,0.45,0,40,0
68,24h_2 - Red Light_11.tif:0518-1101,4223,0.77,0,85,0
69,24h_2 - Red Light_11.tif:0590-1114,2129,0.09,0,85,0
70,24h_2 - Red Light_11.tif:0582-0978,1692,0.07,0,33,0
71,24h_2 - Red Light_11.tif:0566-0682,1508,0.17,0,47,0
72,24h_2 - Red Light_11.tif:0623-0737,1323,0.26,0,40,0
73,24h_2 - Red Light_11.tif:0640-0693,1823,0.04,0,37,0
74,24h_2 - Red Light_11.tif:0585-0664,1021,0.23,0,42,0
75,24h_2 - Red Light_11.tif:0669-0723,1123,0.03,0,19,0
76,24h_2 - Red Light_11.tif:0661-0762,1699,0.04,0,54,0
77,24h_2 - Red Light_11.tif:0606-0768,1010,0.02,0,11,0
78,24h_2 - Red Light_11.tif:0640-0813,1244,0.17,0,85,0
79,24h_2 - Red Light_11.tif:0626-0879,1403,0.58,0,73,0
80,24h_2 - Red Light_11.tif:0690-0818,2156,0.08,0,28,0
81,24h_2 - Red Light_11.tif:0661-0905,1444,0.09,0,37,0
82,24h_2 - Red Light_11.tif:0622-0930,976,0.40,0,45,0
83,24h_2 - Red Light_11.tif:0642-0947,2135,0.04,0,31,0
84,24h_2 - Red Light_11.tif:0671-0980,2867,0.10,0,85,0
85,24h_2 - Red Light_11.tif:0595-0345,910,0.33,0,42,0
86,24h_2 - Red Light_11.tif:0610-0373,1286,0.37,0,65,0
87,24h_2 - Red Light_11.tif:0781-0366,2571,0.71,0,85,0
88,24h_2 - Red Light_11.tif:0555-0140,5602,0.13,0,64,0
89,24h_2 - Red Light_11.tif:0624-0149,2135,0.21,0,75,0
90,24h_2 - Red Light_11.tif:0595-0099,1510,0.13,0,25,0
91,24h_2 - Red Light_11.tif:0587-0212,1920,0.24,0,85,0
92,24h_2 - Red Light_11.tif:0662-0352,2076,0.09,0,37,0
93,24h_2 - Red Light_11.tif:0718-0380,1266,0.24,0,44,0
94,24h_2 - Red Light_11.tif:0682-0262,5121,0.48,0,85,0
95,24h_2 - Red Light_11.tif:0662-0202,1918,0.12,0,85,0
96,24h_2 - Red Light_11.tif:0716-0198,4458,5.11,0,85,0
97,24h_2 - Red Light_11.tif:0834-0640,2767,0.25,0,85,0
98,24h_2 - Red Light_11.tif:0760-0849,2729,0.16,0,63,0
99,24h_2 - Red Light_11.tif:0771-0883,824,0.74,0,48,0
100,24h_2 - Red Light_11.tif:0709-0906,6184,0.21,0,85,0
101,24h_2 - Red Light_11.tif:0772-0914,2565,0.16,0,85,0
102,24h_2 - Red Light_11.tif:0733-0967,1481,0.08,0,34,0
103,24h_2 - Red Light_11.tif:0761-0757,9728,0.10,0,85,0
104,24h_2 - Red Light_11.tif:0811-0963,2515,0.05,0,37,0
105,24h_2 - Red Light_11.tif:0611-1050,2434,0.47,0,62,0
106,24h_2 - Red Light_11.tif:0682-1037,2374,0.14,0,85,0
107,24h_2 - Red Light_11.tif:0681-1057,1213,2.69,0,85,0
108,24h_2 - Red Light_11.tif:0745-1033,1805,0.04,0,26,0
109,24h_2 - Red Light_11.tif:0548-0863,6435,0.09,0,60,0
110,24h_2 - Red Light_11.tif:0655-1096,1575,0.06,0,58,0
