 ,Label,Area,Mean,Min,Max,%Area
1,0h_33 - Red Light_1.tif:0535-0556,1362,6.25,0,85,0
2,0h_33 - Red Light_1.tif:0660-0530,2192,8.52,0,85,0
3,0h_33 - Red Light_1.tif:0646-0770,2569,6.35,0,85,0
4,0h_33 - Red Light_1.tif:0703-0792,1319,6.21,0,85,0
5,0h_33 - Red Light_1.tif:0698-0854,1126,6.217E-3,0,7,0
6,0h_33 - Red Light_1.tif:0679-0851,1490,7.49,0,85,0
7,0h_33 - Red Light_1.tif:0334-0816,1228,1.44,0,85,0
8,0h_33 - Red Light_1.tif:0808-0654,1889,5.46,0,85,0
9,0h_33 - Red Light_1.tif:0531-0662,3051,0.14,0,85,0
10,0h_33 - Red Light_1.tif:0346-0351,2250,0.00,0,0,0
11,0h_33 - Red Light_1.tif:0412-0612,1609,0.00,0,0,0
12,0h_33 - Red Light_1.tif:0754-0382,784,8.09,0,85,0
13,0h_33 - Red Light_1.tif:0003-0751-0443,5008,0.78,0,85,0
14,0h_33 - Red Light_1.tif:0402-0483,2460,0.00,0,0,0
15,0h_33 - Red Light_1.tif:0501-0574,2233,0.06,0,72,0
16,0h_33 - Red Light_1.tif:0548-0590,1744,0.00,0,0,0
17,0h_33 - Red Light_1.tif:0540-0687,2331,0.00,0,0,0
18,0h_33 - Red Light_1.tif:0580-0233,1686,0.00,0,0,0
19,0h_33 - Red Light_1.tif:0816-0836,2869,3.08,0,85,0
20,0h_33 - Red Light_1.tif:0594-1030,2402,0.00,0,0,0
21,0h_33 - Red Light_1.tif:0003-0361-0748,1093,0.48,0,85,0
22,0h_33 - Red Light_1.tif:0003-0365-0776,927,0.87,0,82,0
23,0h_33 - Red Light_1.tif:0003-0384-0795,879,0.24,0,59,0
24,0h_33 - Red Light_1.tif:0003-0403-0896,2423,0.17,0,63,0
25,0h_33 - Red Light_1.tif:0001-0387-0917,1375,0.22,0,85,0
26,0h_33 - Red Light_1.tif:0003-0464-0933,975,0.00,0,0,0
27,0h_33 - Red Light_1.tif:0003-0488-0927,973,0.00,0,0,0
28,0h_33 - Red Light_1.tif:0003-0471-0972,860,0.81,0,60,0
29,0h_33 - Red Light_1.tif:0003-0447-0956,673,0.00,0,0,0
30,0h_33 - Red Light_1.tif:0003-0427-0941,967,0.00,0,0,0
31,0h_33 - Red Light_1.tif:0003-0363-1023,1436,0.00,0,0,0
32,0h_33 - Red Light_1.tif:0003-0443-1037,303,0.05,0,10,0
33,0h_33 - Red Light_1.tif:0003-0461-1032,391,0.00,0,0,0
34,0h_33 - Red Light_1.tif:0003-0455-1061,913,10.49,0,85,0
35,0h_33 - Red Light_1.tif:0003-0625-1060,738,0.00,0,0,0
36,0h_33 - Red Light_1.tif:0003-0649-1059,744,0.00,0,0,0
37,0h_33 - Red Light_1.tif:0003-0632-1100,673,0.00,0,0,0
38,0h_33 - Red Light_1.tif:0003-0696-1093,2798,0.08,0,31,0
39,0h_33 - Red Light_1.tif:0001-0634-1144,720,1.96,0,85,0
40,0h_33 - Red Light_1.tif:0003-0631-1174,982,3.54,0,85,0
41,0h_33 - Red Light_1.tif:0003-0090-0542,867,0.00,0,0,0
42,0h_33 - Red Light_1.tif:0003-0088-0567,670,0.00,0,0,0
43,0h_33 - Red Light_1.tif:0003-0086-0593,750,0.00,0,0,0
44,0h_33 - Red Light_1.tif:0003-0113-0571,624,0.00,0,0,0
45,0h_33 - Red Light_1.tif:0003-0113-0600,974,0.00,0,0,0
46,0h_33 - Red Light_1.tif:0003-0137-0510,1709,0.00,0,0,0
47,0h_33 - Red Light_1.tif:0003-0134-0466,920,0.00,0,0,0
48,0h_33 - Red Light_1.tif:0003-0318-0652,1418,0.25,0,41,0
49,0h_33 - Red Light_1.tif:0001-0310-0621,1068,0.09,0,85,0
50,0h_33 - Red Light_1.tif:0001-0302-0584,550,3.49,0,85,0
51,0h_33 - Red Light_1.tif:0003-0311-0594,458,0.14,0,28,0
52,0h_33 - Red Light_1.tif:0003-0284-0553,1609,0.00,0,0,0
53,0h_33 - Red Light_1.tif:0003-0242-0562,1493,0.00,0,0,0
54,0h_33 - Red Light_1.tif:0003-0401-0660,777,0.00,0,0,0
55,0h_33 - Red Light_1.tif:0003-0426-0646,787,0.00,0,0,0
56,0h_33 - Red Light_1.tif:0003-0463-0630,1290,0.09,0,69,0
57,0h_33 - Red Light_1.tif:0003-0462-0607,1336,0.00,0,0,0
58,0h_33 - Red Light_1.tif:0003-0474-0668,711,3.72,0,85,0
59,0h_33 - Red Light_1.tif:0003-0583-0639,1191,0.00,0,0,0
60,0h_33 - Red Light_1.tif:0003-0597-0573,1509,0.00,0,0,0
61,0h_33 - Red Light_1.tif:0003-0375-1243,1432,2.16,0,85,0
62,0h_33 - Red Light_1.tif:0003-0333-1111,902,0.00,0,0,0
63,0h_33 - Red Light_1.tif:0003-0322-1063,975,0.00,0,0,0
64,0h_33 - Red Light_1.tif:0003-0344-1073,924,0.00,0,0,0
65,0h_33 - Red Light_1.tif:0003-0751-0443,5008,0.78,0,85,0
