 ,Label,Area,Mean,Min,Max,%Area
54,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0456-1048,498,0.26,0,10,0
55,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0546-1107,1657,3.33,0,41,0
56,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0610-1116,1290,0.16,0,10,0
57,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0664-1119,1066,0.08,0,11,0
58,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0693-1116,1542,0.00,0,0,0
59,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0747-1095,1441,0.04,0,21,0
60,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0694-1152,3268,7.038E-3,0,7,0
61,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0611-0626,1664,6.611E-3,0,6,0
62,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0694-0602,1435,0.12,0,85,0
63,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0732-0643,1109,2.705E-3,0,2,0
64,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0802-0682,1862,1.30,0,75,0
65,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0750-0626,1704,0.37,0,21,0
66,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0751-0564,2144,0.05,0,8,0
67,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0689-0520,2296,0.00,0,0,0
68,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0709-0565,1072,0.00,0,0,0
69,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0773-0488,1720,0.69,0,52,0
70,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0787-0438,4580,0.47,0,85,0
71,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0763-0405,4321,0.32,0,46,0
72,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0730-0376,4781,0.10,0,33,0
73,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0739-0294,2587,0.14,0,20,0
74,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0769-0272,1932,0.01,0,6,0
75,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0462-0211,4671,5.83,0,85,0
76,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0534-0120,3612,0.01,0,9,0
77,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0600-0132,1191,0.02,0,5,0
78,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0570-0149,1300,0.08,0,14,0
79,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0605-0190,2125,0.45,0,15,0
80,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0579-0207,2874,8.01,0,85,0
81,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0610-0231,1248,0.08,0,12,0
82,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0626-0264,2047,0.05,0,9,0
83,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0589-0319,2287,0.31,0,18,0
84,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0562-0250,1263,5.542E-3,0,4,0
85,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0549-0332,1635,8.59,0,85,0
86,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0534-0271,2534,7.06,0,85,0
87,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0526-0216,984,0.10,0,15,0
88,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0510-0209,402,0.13,0,9,0
89,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0534-0199,834,0.03,0,6,0
90,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0790-0950,2082,0.03,0,13,0
91,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0460-0133,3543,0.89,0,85,0
92,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0401-0165,2385,3.64,0,85,0
93,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0352-0220,2810,0.95,0,85,0
94,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0336-0175,2268,0.28,0,36,0
95,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0281-0181,1341,5.966E-3,0,6,0
96,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0341-0121,3894,0.02,0,85,0
97,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0382-0135,1942,1.07,0,85,0
98,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0270-0162,2168,7.841E-3,0,5,0
99,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0252-0270,2214,0.89,0,85,0
100,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0202-0322,3932,1.96,0,85,0
101,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0679-0171,1941,0.75,0,20,0
102,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0659-0194,2136,2.93,0,84,0
103,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0629-0102,3083,0.18,0,16,0
104,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0718-0192,1550,1.04,0,28,0
105,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0783-0195,2356,1.00,0,52,0
106,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0832-0214,2055,1.460E-3,0,3,0
107,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0807-0260,3030,0.00,0,0,0
108,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0801-0569,1502,2.13,0,71,0
109,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0858-0624,3392,0.33,0,73,0
110,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0176-0476,4029,1.97,0,85,0
111,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0160-0414,4556,0.55,0,71,0
112,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0211-0217,1934,0.40,0,41,0
113,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0175-0259,2329,0.25,0,14,0
114,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0156-0335,3650,6.92,0,85,0
115,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0359-1032,1241,7.252E-3,0,5,0
116,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0120-0738,1200,3.333E-3,0,2,0
117,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0150-0754,2193,0.07,0,26,0
118,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0146-0668,1357,2.948E-3,0,3,0
119,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0098-0640,1045,0.00,0,0,0
120,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0258-0880,1305,0.08,0,9,0
121,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0202-0888,1941,0.40,0,15,0
122,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0223-0916,1278,0.03,0,6,0
123,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0184-0828,4424,0.43,0,19,0
124,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0085-0728,3884,0.56,0,36,0
125,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0100-0826,4224,0.10,0,16,0
126,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0146-0874,2041,0.00,0,0,0
127,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0124-0922,1668,1.04,0,51,0
128,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0318-0974,3596,0.13,0,18,0
129,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0267-1010,1202,1.664E-3,0,2,0
130,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0238-1015,1760,0.81,0,37,0
131,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0202-0966,1351,0.01,0,6,0
132,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0171-0939,1646,6.075E-4,0,1,0
133,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0136-0964,1502,9.321E-3,0,5,0
134,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0122-1006,1042,0.00,0,0,0
135,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0159-1016,2040,0.73,0,45,0
136,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0197-1040,2347,2.60,0,85,0
137,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0216-1143,2501,0.38,0,17,0
138,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0196-1124,1465,0.45,0,24,0
139,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0158-1130,747,0.23,0,11,0
140,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0828-0732,2205,1.361E-3,0,2,0
141,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0838-0860,2501,0.25,0,46,0
142,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0874-0849,1769,3.392E-3,0,3,0
143,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0805-0908,1736,0.07,0,33,0
144,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0790-1005,887,0.00,0,0,0
145,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0794-1055,1812,0.37,0,71,0
146,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0815-1016,1042,0.02,0,3,0
147,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0853-0980,2054,0.00,0,0,0
148,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0865-0944,1202,0.17,0,35,0
149,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0887-0977,2034,0.00,0,0,0
150,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0845-1019,1193,0.03,0,23,0
151,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0856-1076,3374,1.12,0,85,0
152,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0808-1140,2401,9.14,0,85,0
153,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0802-0106,9940,0.55,0,40,0
154,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0820-0167,1896,0.69,0,23,0
155,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0714-0138,1986,0.02,0,6,0
156,Raw_4T1_2-1_72h_36 - Red Light_1.tif:0725-0127,1842,0.16,0,14,0
