 ,Label,Area,Mean,Min,Max,%Area
52,0h_15 - Red Light_11.tif:0453-0540,3182,0.2,0,85,0
53,0h_15 - Red Light_11.tif:0524-0479,2017,0.13,0,85,0
54,0h_15 - Red Light_11.tif:0594-0498,2790,0.14,0,66,0
55,0h_15 - Red Light_11.tif:0609-0547,1654,0.47,0,85,0
56,0h_15 - Red Light_11.tif:0618-0583,2769,0.42,0,85,0
57,0h_15 - Red Light_11.tif:0669-0672,2503,0.76,0,85,0
58,0h_15 - Red Light_11.tif:0622-0724,3068,0.14,0,85,0
59,0h_15 - Red Light_11.tif:0618-0792,1325,0.23,0,85,0
60,0h_15 - Red Light_11.tif:0646-0775,1551,0.33,0,85,0
61,0h_15 - Red Light_11.tif:0668-0745,1678,0.29,0,85,0
62,0h_15 - Red Light_11.tif:0719-0725,2908,0.47,0,85,0
63,0h_15 - Red Light_11.tif:0270-0127,1991,0.54,0,85,0
64,0h_15 - Red Light_11.tif:0352-0160,1683,0.2,0,85,0
65,0h_15 - Red Light_11.tif:0326-0056,3180,0.08,0,85,0
66,0h_15 - Red Light_11.tif:0276-0081,1300,0.26,0,85,0
67,0h_15 - Red Light_11.tif:0441-0169,1401,0.26,0,85,0
68,0h_15 - Red Light_11.tif:0407-0184,1413,0.17,0,85,0
69,0h_15 - Red Light_11.tif:0378-0209,1251,0,0,0,0
70,0h_15 - Red Light_11.tif:0432-0297,2177,0.18,0,85,0
71,0h_15 - Red Light_11.tif:0440-0265,2304,0.15,0,85,0
72,0h_15 - Red Light_11.tif:0432-0214,1786,0.29,0,85,0
73,0h_15 - Red Light_11.tif:0472-0194,1081,0.2,0,85,0
74,0h_15 - Red Light_11.tif:0489-0233,1330,0.11,0,85,0
75,0h_15 - Red Light_11.tif:0494-0272,1402,0.23,0,85,0
76,0h_15 - Red Light_11.tif:0490-0331,1365,0.22,0,85,0
77,0h_15 - Red Light_11.tif:0516-0388,3057,0.12,0,85,0
78,0h_15 - Red Light_11.tif:0554-0336,1976,0.19,0,85,0
79,0h_15 - Red Light_11.tif:0529-0316,1048,0.29,0,85,0
80,0h_15 - Red Light_11.tif:0536-0264,1853,0.31,0,85,0
81,0h_15 - Red Light_11.tif:0574-0288,4536,0.24,0,85,0
82,0h_15 - Red Light_11.tif:0582-0321,1383,0.26,0,85,0
83,0h_15 - Red Light_11.tif:0644-0372,2582,0.27,0,85,0
84,0h_15 - Red Light_11.tif:0662-0486,3099,0.12,0,85,0
85,0h_15 - Red Light_11.tif:0636-1049,1577,0.16,0,85,0
86,0h_15 - Red Light_11.tif:0680-1070,1582,0.26,0,85,0
87,0h_15 - Red Light_11.tif:0735-1113,1658,0.06,0,51,0
88,0h_15 - Red Light_11.tif:0795-1150,1680,0.2,0,85,0
89,0h_15 - Red Light_11.tif:0813-1095,3670,0.4,0,85,0
90,0h_15 - Red Light_11.tif:0749-1067,1446,0.23,0,85,0
91,0h_15 - Red Light_11.tif:0722-1084,619,0.08,0,51,0
92,0h_15 - Red Light_11.tif:0758-1022,1168,0.05,0,40,0
93,0h_15 - Red Light_11.tif:0751-0991,1409,0.97,0,85,0
94,0h_15 - Red Light_11.tif:0771-0970,3511,0.26,0,85,0
95,0h_15 - Red Light_11.tif:0883-1039,2151,0.25,0,85,0
96,0h_15 - Red Light_11.tif:0839-1086,1610,0.2,0,85,0
97,0h_15 - Red Light_11.tif:0904-1091,3684,0.31,0,85,0
98,0h_15 - Red Light_11.tif:0910-1152,3600,0.13,0,85,0
99,0h_15 - Red Light_11.tif:0778-0746,1561,0.11,0,85,0
100,0h_15 - Red Light_11.tif:0773-0717,2045,0.18,0,85,0
101,0h_15 - Red Light_11.tif:0849-0737,1946,0.04,0,37,0
102,0h_15 - Red Light_11.tif:0909-0738,3472,0.03,0,84,0
103,0h_15 - Red Light_11.tif:0744-0672,742,0.5,0,85,0
104,0h_15 - Red Light_11.tif:0736-0671,1233,0.26,0,85,0
105,0h_15 - Red Light_11.tif:0793-0669,2071,0.22,0,85,0
106,0h_15 - Red Light_11.tif:0837-0655,2594,0.21,0,85,0
107,0h_15 - Red Light_11.tif:0881-0685,1787,0.16,0,85,0
108,0h_15 - Red Light_11.tif:0845-0699,1363,0.11,0,82,0
109,0h_15 - Red Light_11.tif:0782-0624,1719,0.05,0,85,0
110,0h_15 - Red Light_11.tif:0746-0616,2177,1.51,0,85,0
111,0h_15 - Red Light_11.tif:0777-0568,1799,0.37,0,85,0
112,0h_15 - Red Light_11.tif:0749-0543,2278,0.53,0,85,0
113,0h_15 - Red Light_11.tif:0743-0575,603,0.18,0,38,0
114,0h_15 - Red Light_11.tif:0888-0580,1929,0.11,0,85,0
115,0h_15 - Red Light_11.tif:0915-0544,2877,0.41,0,85,0
116,0h_15 - Red Light_11.tif:0852-0508,3383,1.42,0,85,0
117,0h_15 - Red Light_11.tif:0791-0425,1614,0.47,0,85,0
118,0h_15 - Red Light_11.tif:0813-0490,918,1.38,0,85,0
119,0h_15 - Red Light_11.tif:0625-0233,5249,0.49,0,85,0
120,0h_15 - Red Light_11.tif:0685-0135,3413,0.14,0,85,0
121,0h_15 - Red Light_11.tif:0789-0120,3573,2.22,0,85,0
122,0h_15 - Red Light_11.tif:0794-0238,2632,0.74,0,85,0
123,0h_15 - Red Light_11.tif:0836-0251,1875,0.48,0,85,0
124,0h_15 - Red Light_11.tif:0896-0224,2548,0.05,0,85,0
125,0h_15 - Red Light_11.tif:0790-0334,2117,0.16,0,85,0
126,0h_15 - Red Light_11.tif:0814-0407,1629,0.25,0,85,0
127,0h_15 - Red Light_11.tif:0841-0436,923,0.55,0,85,0
128,0h_15 - Red Light_11.tif:0869-0478,2211,0.75,0,85,0
129,0h_15 - Red Light_11.tif:0786-0278,1194,1.68,0,85,0
130,0h_15 - Red Light_11.tif:0729-0271,3092,2.3,0,85,0
131,0h_15 - Red Light_11.tif:0736-0319,2230,0.86,0,85,0
132,0h_15 - Red Light_11.tif:0900-0483,2649,0.13,0,85,0
