 ,Label,Area,Mean,Min,Max,%Area
1,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0745-1006,4113,0.34,0,48,0
2,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0742-0872,1169,0.02,0,9,0
3,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0679-0860,1525,0.29,0,38,0
4,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0569-0885,2191,0.06,0,56,0
5,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0603-0828,1321,0.23,0,47,0
6,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0761-0808,1003,6.75,0,85,0
7,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0747-0786,1115,2.46,0,85,0
8,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0499-0683,1992,1.10,0,85,0
9,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0562-0502,2618,8.16,0,85,0
10,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0564-0574,1710,7.29,0,85,0
11,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0693-0406,1187,0.39,0,85,0
12,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0688-0431,1739,0.74,0,85,0
13,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0672-0558,1586,10.90,0,85,0
14,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0638-0541,1375,1.94,0,85,0
15,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0649-0512,1612,0.90,0,70,0
16,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0610-0487,2516,0.14,0,64,0
17,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0653-0471,951,1.80,0,85,0
18,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0677-0461,1594,3.56,0,85,0
19,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0764-0447,1070,0.13,0,47,0
20,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0807-0466,1099,0.00,0,0,0
21,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0760-0479,1097,0.30,0,21,0
22,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0742-0504,1922,0.15,0,85,0
23,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0853-0570,2608,6.135E-3,0,5,0
24,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0889-0599,1170,0.01,0,7,0
25,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0911-0714,1568,0.03,0,19,0
26,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0752-0551,2507,0.63,0,42,0
27,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0696-0589,1299,0.29,0,85,0
28,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0610-0587,3261,0.20,0,44,0
29,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0647-0800,2200,0.19,0,51,0
30,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0808-0664,1018,0.03,0,19,0
31,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0811-0631,569,0.25,0,27,0
32,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0788-0611,955,0.60,0,52,0
33,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0791-0582,1553,0.03,0,15,0
34,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0804-0508,1562,0.23,0,34,0
35,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0746-0605,2404,2.38,0,85,0
36,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0750-0645,1027,0.29,0,33,0
37,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0328-0499,4958,4.23,0,85,0
38,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0268-0551,1574,0.26,0,34,0
39,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0202-0079,2290,0.24,0,51,0
40,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0348-0166,3306,0.20,0,85,0
41,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0484-0239,1241,1.18,0,64,0
42,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0486-0303,3261,6.16,0,85,0
43,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0530-0268,1120,0.65,0,70,0
44,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0548-0306,2181,1.86,0,85,0
45,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0525-0211,1703,0.23,0,56,0
46,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0533-0185,1572,0.04,0,33,0
47,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0151-0067,2848,0.00,0,0,0
48,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0465-0605,5244,0.13,0,52,0
49,Raw_4T1_2-1_0h_01 - Red Light_1.tif:0338-0593,6583,0.21,0,62,0
