 ,Label,Area,Mean,Min,Max,%Area
1,24h_3 - Red Light_1.tif:0326-0277,2096,0.05,0,33,0
2,24h_3 - Red Light_1.tif:0322-0309,1375,0.69,0,77,0
3,24h_3 - Red Light_1.tif:0311-0444,1729,0.05,0,41,0
4,24h_3 - Red Light_1.tif:0323-0512,2299,9.569E-3,0,14,0
5,24h_3 - Red Light_1.tif:0254-0750,1961,0.10,0,74,0
6,24h_3 - Red Light_1.tif:0277-0802,1319,0.01,0,11,0
7,24h_3 - Red Light_1.tif:0195-0854,2428,0.11,0,50,0
8,24h_3 - Red Light_1.tif:0265-0859,748,0.24,0,60,0
9,24h_3 - Red Light_1.tif:0237-0886,1708,0.03,0,49,0
10,24h_3 - Red Light_1.tif:0299-0911,3792,0.10,0,85,0
11,24h_3 - Red Light_1.tif:0246-1005,1268,0.02,0,18,0
12,24h_3 - Red Light_1.tif:0266-1006,1523,0.08,0,51,0
13,24h_3 - Red Light_1.tif:0445-0639,1678,7.747E-3,0,13,0
14,24h_3 - Red Light_1.tif:0452-0489,2568,0.02,0,30,0
15,24h_3 - Red Light_1.tif:0476-0407,1816,0.03,0,26,0
16,24h_3 - Red Light_1.tif:0520-0446,1466,0.03,0,25,0
17,24h_3 - Red Light_1.tif:0585-0524,3086,0.02,0,27,0
18,24h_3 - Red Light_1.tif:0580-0439,2124,0.30,0,41,0
19,24h_3 - Red Light_1.tif:0610-0342,1612,0.01,0,24,0
20,24h_3 - Red Light_1.tif:0579-0296,2460,0.23,0,47,0
21,24h_3 - Red Light_1.tif:0546-0207,3647,0.13,0,74,0
22,24h_3 - Red Light_1.tif:0346-0710,9789,0.17,0,85,0
23,24h_3 - Red Light_1.tif:0330-0870,1260,0.04,0,27,0
24,24h_3 - Red Light_1.tif:0374-0837,1375,0.22,0,55,0
25,24h_3 - Red Light_1.tif:0424-0837,865,1.66,0,85,0
26,24h_3 - Red Light_1.tif:0430-0919,1089,0.08,0,74,0
27,24h_3 - Red Light_1.tif:0411-0932,1409,0.05,0,28,0
28,24h_3 - Red Light_1.tif:0371-0927,1930,0.06,0,32,0
29,24h_3 - Red Light_1.tif:0395-0977,1421,0.05,0,51,0
30,24h_3 - Red Light_1.tif:0364-1002,837,0.15,0,66,0
31,24h_3 - Red Light_1.tif:0402-1017,2505,0.16,0,64,0
32,24h_3 - Red Light_1.tif:0381-0158,3736,0.26,0,85,0
33,24h_3 - Red Light_1.tif:0313-0152,905,0.02,0,20,0
34,24h_3 - Red Light_1.tif:0297-0179,3443,0.02,0,38,0
35,24h_3 - Red Light_1.tif:0404-0318,1714,0.09,0,40,0
36,24h_3 - Red Light_1.tif:0407-0358,1676,0.07,0,48,0
37,24h_3 - Red Light_1.tif:0487-0291,2998,4.336E-3,0,10,0
38,24h_3 - Red Light_1.tif:0279-0373,2430,0.05,0,31,0
39,24h_3 - Red Light_1.tif:0216-0494,2607,0.05,0,85,0
40,24h_3 - Red Light_1.tif:0248-0217,2117,0.12,0,53,0
41,24h_3 - Red Light_1.tif:0201-0240,2182,0.16,0,46,0
42,24h_3 - Red Light_1.tif:0222-0299,1069,0.56,0,85,0
43,24h_3 - Red Light_1.tif:0273-0086,2168,0.06,0,39,0
44,24h_3 - Red Light_1.tif:0240-0139,2267,0.02,0,17,0
45,24h_3 - Red Light_1.tif:0179-0131,2189,0.03,0,17,0
46,24h_3 - Red Light_1.tif:0348-0063,1469,0.07,0,31,0
47,24h_3 - Red Light_1.tif:0557-0090,2532,0.04,0,29,0
48,24h_3 - Red Light_1.tif:0202-1097,1866,0.10,0,80,0
49,24h_3 - Red Light_1.tif:0160-0971,5297,0.05,0,67,0
50,24h_3 - Red Light_1.tif:0290-1070,2082,0.06,0,51,0
51,24h_3 - Red Light_1.tif:0263-1113,1386,0.01,0,20,0
52,24h_3 - Red Light_1.tif:0200-1128,671,0.23,0,61,0
53,24h_3 - Red Light_1.tif:0195-1153,1570,0.05,0,34,0
54,24h_3 - Red Light_1.tif:0169-1216,1190,0.02,0,22,0
55,24h_3 - Red Light_1.tif:0292-1140,600,0.03,0,9,0
56,24h_3 - Red Light_1.tif:0347-1146,1607,0.77,0,58,0
57,24h_3 - Red Light_1.tif:0433-1169,1741,2.10,0,79,0
58,24h_3 - Red Light_1.tif:0440-1234,1216,3.51,0,79,0
59,24h_3 - Red Light_1.tif:0416-1077,1819,0.06,0,18,0
60,24h_3 - Red Light_1.tif:0402-1110,2236,0.35,0,71,0
61,24h_3 - Red Light_1.tif:0339-1110,2131,0.08,0,68,0
62,24h_3 - Red Light_1.tif:0165-0606,1150,0.05,0,54,0
63,24h_3 - Red Light_1.tif:0164-0799,1473,0.06,0,61,0
64,24h_3 - Red Light_1.tif:0092-0283,822,0.11,0,85,0
65,24h_3 - Red Light_1.tif:0114-0429,1740,0.11,0,48,0
66,24h_3 - Red Light_1.tif:0118-0591,1136,0.03,0,21,0
67,24h_3 - Red Light_1.tif:0124-0836,1782,0.04,0,41,0
68,24h_3 - Red Light_1.tif:0123-0896,1466,0.08,0,85,0
69,24h_3 - Red Light_1.tif:0081-0779,3033,0.05,0,46,0
70,24h_3 - Red Light_1.tif:0122-0629,1208,0.00,0,0,0
71,24h_3 - Red Light_1.tif:0497-0774,2396,0.16,0,58,0
72,24h_3 - Red Light_1.tif:0424-0599,1037,0.07,0,36,0
73,24h_3 - Red Light_1.tif:0534-0747,983,0.16,0,83,0
74,24h_3 - Red Light_1.tif:0591-0802,747,0.01,0,7,0
75,24h_3 - Red Light_1.tif:0619-0679,2823,0.01,0,19,0
76,24h_3 - Red Light_1.tif:0567-0838,846,0.02,0,16,0
77,24h_3 - Red Light_1.tif:0508-0865,4365,0.20,0,62,0
78,24h_3 - Red Light_1.tif:0584-0883,2177,0.41,0,82,0
79,24h_3 - Red Light_1.tif:0451-0993,2339,0.03,0,47,0
80,24h_3 - Red Light_1.tif:0620-0887,3313,0.57,0,85,0
81,24h_3 - Red Light_1.tif:0592-0968,2195,0.05,0,53,0
82,24h_3 - Red Light_1.tif:0527-1034,1211,0.02,0,11,0
83,24h_3 - Red Light_1.tif:0607-1020,1107,0.04,0,29,0
84,24h_3 - Red Light_1.tif:0668-0906,2007,0.03,0,22,0
85,24h_3 - Red Light_1.tif:0629-0920,2265,0.01,0,17,0
86,24h_3 - Red Light_1.tif:0658-0975,1060,0.12,0,85,0
87,24h_3 - Red Light_1.tif:0617-1129,2752,0.12,0,81,0
88,24h_3 - Red Light_1.tif:0755-0979,2934,0.07,0,38,0
89,24h_3 - Red Light_1.tif:0700-0968,814,4.914E-3,0,4,0
90,24h_3 - Red Light_1.tif:0688-0998,707,0.12,0,53,0
91,24h_3 - Red Light_1.tif:0688-0788,2501,0.12,0,64,0
92,24h_3 - Red Light_1.tif:0707-0814,1330,0.05,0,26,0
93,24h_3 - Red Light_1.tif:0746-0819,965,0.28,0,31,0
94,24h_3 - Red Light_1.tif:0787-0829,1631,0.61,0,85,0
95,24h_3 - Red Light_1.tif:0832-0856,1412,0.10,0,26,0
96,24h_3 - Red Light_1.tif:0817-0745,2202,0.46,0,85,0
97,24h_3 - Red Light_1.tif:0851-0762,2656,0.02,0,28,0
98,24h_3 - Red Light_1.tif:0825-0809,1550,0.02,0,14,0
99,24h_3 - Red Light_1.tif:0680-0605,7085,0.05,0,73,0
100,24h_3 - Red Light_1.tif:0771-0567,2971,0.02,0,13,0
101,24h_3 - Red Light_1.tif:0755-0602,809,0.08,0,18,0
102,24h_3 - Red Light_1.tif:0705-0466,1073,0.09,0,85,0
103,24h_3 - Red Light_1.tif:0686-0455,1653,0.08,0,33,0
104,24h_3 - Red Light_1.tif:0816-0648,1261,0.06,0,26,0
105,24h_3 - Red Light_1.tif:0829-0987,4591,2.05,0,75,0
106,24h_3 - Red Light_1.tif:0771-1107,969,0.03,0,22,0
107,24h_3 - Red Light_1.tif:0786-1116,1020,0.09,0,58,0
108,24h_3 - Red Light_1.tif:0747-1180,2624,0.09,0,65,0
109,24h_3 - Red Light_1.tif:0653-1138,438,0.05,0,18,0
110,24h_3 - Red Light_1.tif:0652-1173,1713,0.56,0,73,0
111,24h_3 - Red Light_1.tif:0602-1200,1856,0.08,0,30,0
112,24h_3 - Red Light_1.tif:0833-0306,8618,0.06,0,68,0
113,24h_3 - Red Light_1.tif:0783-0354,1649,0.05,0,83,0
114,24h_3 - Red Light_1.tif:0731-0320,2352,0.12,0,67,0
115,24h_3 - Red Light_1.tif:0691-0274,2199,0.09,0,70,0
116,24h_3 - Red Light_1.tif:0695-0326,2853,0.07,0,46,0
117,24h_3 - Red Light_1.tif:0645-0370,1149,0.02,0,10,0
118,24h_3 - Red Light_1.tif:0670-0398,1547,0.06,0,85,0
119,24h_3 - Red Light_1.tif:0615-0418,915,0.08,0,31,0
120,24h_3 - Red Light_1.tif:0586-0139,1724,0.01,0,21,0
121,24h_3 - Red Light_1.tif:0664-0152,2614,0.05,0,24,0
122,24h_3 - Red Light_1.tif:0683-0066,2732,1.11,0,79,0
