 ,Label,Area,Mean,Min,Max,%Area
1,24h_3 - Red Light_1.tif:0445-0789,3807,23.52,0,85,0
2,24h_3 - Red Light_1.tif:0726-0073,3071,5.68,0,85,0
3,24h_3 - Red Light_1.tif:0631-0449,2613,0.72,0,80,0
4,24h_3 - Red Light_1.tif:0261-0307,1571,2.53,0,85,0
5,24h_3 - Red Light_1.tif:0345-0364,3643,3.21,0,85,0
6,24h_3 - Red Light_1.tif:0749-0742,3749,4.68,0,85,0
7,24h_3 - Red Light_1.tif:0761-0788,2987,3.06,0,85,0
8,24h_3 - Red Light_1.tif:0835-0490,6632,0.58,0,85,0
9,24h_3 - Red Light_1.tif:0891-0194,3081,2.42,0,85,0
10,24h_3 - Red Light_1.tif:0237-0602,3741,0.22,0,79,0
11,24h_3 - Red Light_1.tif:0414-1190,1838,17.76,0,85,0
12,24h_3 - Red Light_1.tif:0526-0700,1992,6.64,0,85,0
