 ,Label,Area,Mean,Min,Max,%Area
71,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0564-0571,6597,0.03,0,85,0
72,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0514-0752,2262,0.02,0,49,0
73,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0553-0779,878,0.00,0,0,0
74,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0513-0823,1341,0.00,0,0,0
75,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0423-0759,1376,0.03,0,43,0
76,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0403-0772,1990,0.03,0,56,0
77,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0334-0861,4928,0.02,0,85,0
78,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0171-0749,1309,0.08,0,85,0
79,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0129-0711,850,0.02,0,17,0
80,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0119-0686,646,0.00,0,0,0
81,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0148-0647,790,0.00,0,0,0
82,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0111-0651,587,0.00,0,0,0
83,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0263-0765,1336,0.00,0,0,0
84,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0702-0696,2145,0.00,0,0,0
85,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0699-0757,2727,0.04,0,85,0
86,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0762-0687,3598,0.03,0,85,0
87,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0730-0737,993,1.007E-3,0,1,0
88,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0744-0794,1724,0.16,0,85,0
89,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0634-0739,1959,0.00,0,0,0
90,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0696-0849,803,0.04,0,28,0
91,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0672-0914,1561,0.01,0,21,0
92,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0678-0981,1297,0.05,0,30,0
93,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0773-1044,6697,0.04,0,85,0
94,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0712-1066,1712,0.00,0,0,0
95,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0686-1041,880,0.00,0,0,0
96,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0879-0927,1911,0.00,0,0,0
97,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0904-1099,3761,0.24,0,85,0
98,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0534-0879,1579,0.00,0,0,0
99,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0590-0883,5432,6.259E-3,0,33,0
100,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0805-0867,3824,0.05,0,85,0
101,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0687-0809,647,0.02,0,10,0
102,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0658-0824,740,0.00,0,0,0
103,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0442-0887,2162,0.00,0,0,0
104,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0460-0946,938,0.00,0,0,0
105,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0469-1008,877,0.00,0,0,0
106,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0521-1099,2191,9.128E-3,0,20,0
107,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0483-1184,4130,0.06,0,85,0
108,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0621-1088,2631,5.321E-3,0,12,0
109,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0179-0869,863,0.06,0,56,0
110,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0170-0931,1861,0.03,0,55,0
111,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0140-0941,958,0.00,0,0,0
112,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0166-0916,869,0.02,0,15,0
113,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0198-1022,3264,0.03,0,66,0
114,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0332-0980,1487,0.00,0,0,0
115,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0325-1032,1539,0.00,0,0,0
116,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0299-1002,874,0.00,0,0,0
117,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0394-1025,1360,0.02,0,29,0
118,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0351-1072,1910,0.14,0,85,0
119,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0391-1085,1373,0.00,0,0,0
120,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0431-1067,995,3.015E-3,0,3,0
121,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0386-1143,1668,0.00,0,0,0
122,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0332-1188,1844,0.09,0,85,0
123,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0340-1138,1391,0.02,0,23,0
124,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0358-1237,3512,0.07,0,85,0
125,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0300-1051,1355,0.00,0,0,0
126,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0265-1030,1444,0.00,0,0,0
127,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0287-0947,2971,0.00,0,0,0
128,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0250-0915,1345,0.07,0,85,0
129,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0228-0919,997,0.15,0,85,0
130,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0224-0772,2091,0.04,0,85,0
131,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0111-1106,5682,0.00,0,0,0
132,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0175-1142,1010,0.08,0,85,0
133,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0203-1118,1316,0.12,0,85,0
134,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0202-1180,2029,0.02,0,47,0
135,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0760-1250,2276,8.787E-3,0,20,0
136,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0427-0958,3584,0.04,0,85,0
137,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0119-1205,6534,0.01,0,85,0
138,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0181-1199,1238,0.00,0,0,0
139,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0232-1255,1057,0.00,0,0,0
140,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0277-1167,738,0.01,0,10,0
141,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0131-1063,3022,3.971E-3,0,12,0
142,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0033-0878,3960,0.00,0,0,0
143,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0048-0975,2344,0.00,0,0,0
144,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0930-0455,817,0.00,0,0,0
145,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0062-0647,998,0.00,0,0,0
146,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0092-0734,902,2.217E-3,0,2,0
147,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0082-0780,500,0.00,0,0,0
148,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0074-0849,858,0.00,0,0,0
149,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0068-0914,608,0.00,0,0,0
150,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0091-0911,645,0.00,0,0,0
151,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0086-0949,892,0.04,0,40,0
152,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0045-1044,567,0.08,0,44,0
153,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0043-1068,756,0.00,0,0,0
154,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0118-0858,917,0.00,0,0,0
155,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0111-0814,673,7.429E-3,0,5,0
156,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0050-0790,1798,0.01,0,10,0
157,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0024-0771,652,0.00,0,0,0
158,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0493-0877,659,0.02,0,12,0
159,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0473-1099,1148,0.04,0,43,0
160,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0480-1070,761,0.00,0,0,0
161,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0499-1060,821,0.00,0,0,0
162,4T1_Raw_2-1_24h_06 - Red Light_11.tif:0266-1222,3326,0.05,0,85,0
