 ,Label,Area,Mean,Min,Max,%Area
44,24h_11 - Red Light_0.tif:0116-0572,573,0.02,0,8,0
45,24h_11 - Red Light_0.tif:0110-0610,1209,0.10,0,51,0
46,24h_11 - Red Light_0.tif:0081-0662,2962,0.03,0,36,0
47,24h_11 - Red Light_0.tif:0133-0669,1885,0.12,0,43,0
48,24h_11 - Red Light_0.tif:0134-0780,1755,0.02,0,28,0
49,24h_11 - Red Light_0.tif:0130-0842,1279,0.09,0,41,0
50,24h_11 - Red Light_0.tif:0178-0846,2537,0.06,0,22,0
51,24h_11 - Red Light_0.tif:0108-0921,3139,0.08,0,62,0
52,24h_11 - Red Light_0.tif:0142-0964,1230,0.03,0,31,0
53,24h_11 - Red Light_0.tif:0091-1018,2843,0.05,0,31,0
54,24h_11 - Red Light_0.tif:0189-1040,2640,0.23,0,58,0
55,24h_11 - Red Light_0.tif:0140-1186,1738,0.02,0,12,0
56,24h_11 - Red Light_0.tif:0092-0832,2395,0.12,0,41,0
57,24h_11 - Red Light_0.tif:0075-0789,3326,0.02,0,27,0
58,24h_11 - Red Light_0.tif:0531-0665,3582,0.07,0,85,0
59,24h_11 - Red Light_0.tif:0632-0693,1115,0.08,0,16,0
60,24h_11 - Red Light_0.tif:0645-0687,1131,0.06,0,14,0
61,24h_11 - Red Light_0.tif:0701-0719,705,0.09,0,46,0
62,24h_11 - Red Light_0.tif:0652-0066,2591,0.90,0,85,0
63,24h_11 - Red Light_0.tif:0586-0056,3684,0.39,0,85,0
64,24h_11 - Red Light_0.tif:0729-0054,5370,0.18,0,85,0
65,24h_11 - Red Light_0.tif:0812-0216,3913,0.04,0,85,0
66,24h_11 - Red Light_0.tif:0888-0202,953,0.26,0,34,0
67,24h_11 - Red Light_0.tif:0847-0313,2192,0.14,0,77,0
68,24h_11 - Red Light_0.tif:0842-0438,2015,0.08,0,30,0
69,24h_11 - Red Light_0.tif:0601-0460,1330,0.10,0,26,0
70,24h_11 - Red Light_0.tif:0624-0488,3142,0.05,0,26,0
71,24h_11 - Red Light_0.tif:0628-0378,1401,0.10,0,30,0
72,24h_11 - Red Light_0.tif:0587-0431,1425,0.06,0,25,0
73,24h_11 - Red Light_0.tif:0523-0526,1683,2.52,0,85,0
74,24h_11 - Red Light_0.tif:0774-0703,3725,0.08,0,85,0
75,24h_11 - Red Light_0.tif:0842-0869,1902,0.05,0,85,0
76,24h_11 - Red Light_0.tif:0903-1043,1285,0.10,0,85,0
77,24h_11 - Red Light_0.tif:0356-0724,967,0.30,0,29,0
78,24h_11 - Red Light_0.tif:0310-1167,726,0.13,0,26,0
