 ,Label,Area,Mean,Min,Max,%Area
1,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0347-0278,2550,3.25,0,85,0
2,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0435-0329,4111,0.07,0,20,0
3,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0247-0417,4069,0.00,0,0,0
4,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0554-0563,2812,0.35,0,85,0
5,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0349-0818,3935,5.37,0,81,0
6,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0235-0897,1190,7.79,0,85,0
7,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0192-0901,1485,3.44,0,85,0
8,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0156-0914,1452,2.99,0,85,0
9,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0219-0648,1905,0.07,0,19,0
10,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0198-0643,682,0.00,0,0,0
11,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0187-0667,1749,0.08,0,77,0
12,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0154-0603,1217,0.00,0,0,0
13,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0097-0559,1057,0.00,0,0,0
14,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0082-0532,1099,0.06,0,12,0
15,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0048-0495,3266,0.00,0,0,0
16,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0090-0726,2109,0.70,0,85,0
17,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0148-0546,1571,0.00,0,0,0
18,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0869-0810,3117,0.00,0,0,0
19,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0706-0902,2636,0.00,0,0,0
20,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0699-0757,3900,1.795E-3,0,6,0
21,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0751-0888,3718,0.00,0,0,0
22,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0341-0990,2497,0.11,0,85,0
23,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0356-0976,1455,0.06,0,37,0
24,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0259-0945,1790,2.28,0,85,0
25,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0288-1042,7504,1.44,0,85,0
26,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0071-0991,2599,0.00,0,0,0
27,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0114-1065,3331,3.002E-4,0,1,0
28,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0353-1189,7325,0.04,0,85,0
29,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0300-0541,1718,0.00,0,0,0
30,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0285-0604,1657,0.01,0,8,0
31,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0257-0592,1278,0.64,0,27,0
32,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0248-0563,2536,0.14,0,35,0
33,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0151-0502,1825,0.00,0,0,0
34,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0089-0621,2524,1.87,0,53,0
35,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0105-1108,3864,0.00,0,0,0
36,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0493-1149,5291,2.08,0,60,0
37,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0689-1054,6988,2.72,0,85,0
38,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0537-0878,3100,0.41,0,85,0
39,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0521-0869,3716,2.691E-4,0,1,0
40,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0479-0601,7993,9.633E-3,0,77,0
41,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0048-0273,1145,5.12,0,85,0
42,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0084-0276,2725,3.37,0,85,0
43,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0111-0193,1740,0.00,0,0,0
44,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0137-0202,2848,3.02,0,83,0
45,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0112-0274,1032,7.752E-3,0,4,0
46,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0065-0397,4676,0.84,0,41,0
47,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0195-0302,8285,1.68,0,85,0
48,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0192-0407,3905,1.10,0,58,0
49,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0563-0140,2769,0.02,0,31,0
50,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0566-0183,3635,1.56,0,85,0
51,Raw_4T1_2-1_24h_24 - Red Light_1.tif:0644-0364,5808,0.23,0,56,0
