 ,Label,Area,Mean,Min,Max,%Area
1,24h_23_RoiSet_4T1_1.tif:0044-0027,2199,0.14,0,38,0
2,24h_23_RoiSet_4T1_1.tif:0098-0034,864,0.57,0,62,0
3,24h_23_RoiSet_4T1_1.tif:0079-0084,700,0.15,0,53,0
4,24h_23_RoiSet_4T1_1.tif:0102-0116,1422,0.38,0,41,0
5,24h_23_RoiSet_4T1_1.tif:0066-0144,1132,0.08,0,22,0
6,24h_23_RoiSet_4T1_1.tif:0110-0080,600,0.54,0,22,0
7,24h_23_RoiSet_4T1_1.tif:0154-0052,869,0.34,0,37,0
8,24h_23_RoiSet_4T1_1.tif:0134-0015,727,0.63,0,31,0
9,24h_23_RoiSet_4T1_1.tif:0184-0019,736,0.53,0,31,0
10,24h_23_RoiSet_4T1_1.tif:0148-0116,708,0.74,0,41,0
11,24h_23_RoiSet_4T1_1.tif:0142-0081,846,0.36,0,31,0
12,24h_23_RoiSet_4T1_1.tif:0153-0143,753,0.69,0,37,0
13,24h_23_RoiSet_4T1_1.tif:0171-0123,477,1.69,0,29,0
14,24h_23_RoiSet_4T1_1.tif:0183-0157,747,0.90,0,44,0
15,24h_23_RoiSet_4T1_1.tif:0176-0195,788,1.43,0,85,0
16,24h_23_RoiSet_4T1_1.tif:0199-0128,405,0.49,0,25,0
17,24h_23_RoiSet_4T1_1.tif:0217-0194,1100,1.38,0,55,0
18,24h_23_RoiSet_4T1_1.tif:0198-0218,431,1.03,0,52,0
19,24h_23_RoiSet_4T1_1.tif:0211-0247,666,0.00,0,0,0
20,24h_23_RoiSet_4T1_1.tif:0225-0270,620,0.00,0,0,0
21,24h_23_RoiSet_4T1_1.tif:0132-0172,790,0.60,0,81,0
22,24h_23_RoiSet_4T1_1.tif:0144-0194,221,1.33,0,20,0
23,24h_23_RoiSet_4T1_1.tif:0141-0213,485,0.52,0,52,0
24,24h_23_RoiSet_4T1_1.tif:0150-0234,574,0.86,0,49,0
25,24h_23_RoiSet_4T1_1.tif:0174-0232,324,0.78,0,31,0
26,24h_23_RoiSet_4T1_1.tif:0157-0171,395,0.81,0,28,0
27,24h_23_RoiSet_4T1_1.tif:0106-0215,759,0.25,0,32,0
