 ,Label,Area,Mean,Min,Max,%Area
1,72h_35 - Red Light_1.tif:0183-0173,2485,0.41,0,85,0
2,72h_35 - Red Light_1.tif:0363-0044,4379,0.50,0,85,0
3,72h_35 - Red Light_1.tif:0276-0159,845,0.42,0,85,0
4,72h_35 - Red Light_1.tif:0491-0228,1927,0.17,0,85,0
5,72h_35 - Red Light_1.tif:0509-0166,1104,0.59,0,85,0
6,72h_35 - Red Light_1.tif:0548-0218,1062,0.84,0,85,0
7,72h_35 - Red Light_1.tif:0248-0633,2174,0.51,0,85,0
8,72h_35 - Red Light_1.tif:0240-0673,1105,0.58,0,85,0
9,72h_35 - Red Light_1.tif:0198-0664,2122,0.43,0,85,0
10,72h_35 - Red Light_1.tif:0199-0052,886,0.12,0,85,0
11,72h_35 - Red Light_1.tif:0166-0088,2021,0.36,0,85,0
12,72h_35 - Red Light_1.tif:0096-0310,1283,0.29,0,85,0
13,72h_35 - Red Light_1.tif:0105-0339,1023,0.12,0,85,0
14,72h_35 - Red Light_1.tif:0104-0565,1251,0.10,0,85,0
15,72h_35 - Red Light_1.tif:0097-0506,1629,0.36,0,85,0
16,72h_35 - Red Light_1.tif:0146-0565,601,0.40,0,85,0
17,72h_35 - Red Light_1.tif:0127-0620,1021,0.15,0,48,0
18,72h_35 - Red Light_1.tif:0110-0653,1398,0.38,0,85,0
19,72h_35 - Red Light_1.tif:0060-0615,2319,0.03,0,39,0
20,72h_35 - Red Light_1.tif:0063-0524,1741,0.32,0,85,0
21,72h_35 - Red Light_1.tif:0047-0546,1350,0.16,0,85,0
22,72h_35 - Red Light_1.tif:0082-0572,1106,0.13,0,41,0
23,72h_35 - Red Light_1.tif:0101-0727,1234,0.07,0,53,0
24,72h_35 - Red Light_1.tif:0103-0679,1112,0.38,0,85,0
25,72h_35 - Red Light_1.tif:0030-0616,1366,0.14,0,85,0
26,72h_35 - Red Light_1.tif:0059-0642,869,0.37,0,85,0
27,72h_35 - Red Light_1.tif:0297-0732,2995,0.57,0,85,0
28,72h_35 - Red Light_1.tif:0711-0194,1210,0.64,0,85,0
29,72h_35 - Red Light_1.tif:0737-0086,3029,0.25,0,85,0
30,72h_35 - Red Light_1.tif:0759-0094,686,0.09,0,53,0
31,72h_35 - Red Light_1.tif:0846-0120,1493,0.24,0,85,0
32,72h_35 - Red Light_1.tif:0849-0094,1405,0.30,0,85,0
33,72h_35 - Red Light_1.tif:0772-0148,1532,0.58,0,85,0
34,72h_35 - Red Light_1.tif:0854-0211,2638,0.43,0,85,0
35,72h_35 - Red Light_1.tif:0836-0243,2977,0.47,0,85,0
36,72h_35 - Red Light_1.tif:0708-0320,1485,0.39,0,85,0
37,72h_35 - Red Light_1.tif:0746-0309,766,0.45,0,85,0
38,72h_35 - Red Light_1.tif:0693-0270,1172,0.91,0,85,0
39,72h_35 - Red Light_1.tif:0682-0304,1195,0.29,0,85,0
40,72h_35 - Red Light_1.tif:0695-0237,1096,0.86,0,85,0
41,72h_35 - Red Light_1.tif:0754-0807,937,1.54,0,85,0
42,72h_35 - Red Light_1.tif:0837-0942,1827,0.42,0,85,0
43,72h_35 - Red Light_1.tif:0784-1185,2862,0.52,0,85,0
44,72h_35 - Red Light_1.tif:0855-1123,1349,0.16,0,85,0
45,72h_35 - Red Light_1.tif:0820-1153,1231,0.46,0,85,0
46,72h_35 - Red Light_1.tif:0784-1136,1725,0.52,0,85,0
47,72h_35 - Red Light_1.tif:0864-1054,1222,0.41,0,85,0
48,72h_35 - Red Light_1.tif:0846-0966,897,0.57,0,85,0
49,72h_35 - Red Light_1.tif:0904-0948,1635,0.47,0,85,0
50,72h_35 - Red Light_1.tif:0727-0983,3124,0.43,0,85,0
51,72h_35 - Red Light_1.tif:0323-1105,2353,0.44,0,85,0
52,72h_35 - Red Light_1.tif:0085-0998,1708,0.16,0,85,0
53,72h_35 - Red Light_1.tif:0129-0902,1774,0.22,0,85,0
54,72h_35 - Red Light_1.tif:0126-0849,968,0.51,0,85,0
55,72h_35 - Red Light_1.tif:0155-0830,639,0.33,0,85,0
56,72h_35 - Red Light_1.tif:0188-0850,542,0.16,0,85,0
57,72h_35 - Red Light_1.tif:0267-0867,832,0.55,0,85,0
58,72h_35 - Red Light_1.tif:0218-0847,767,0.87,0,85,0
59,72h_35 - Red Light_1.tif:0207-0931,1790,0.40,0,85,0
60,72h_35 - Red Light_1.tif:0173-0943,1263,0.43,0,85,0
61,72h_35 - Red Light_1.tif:0184-0969,575,0.36,0,52,0
62,72h_35 - Red Light_1.tif:0224-0976,1279,0.36,0,85,0
63,72h_35 - Red Light_1.tif:0129-1007,1140,0.06,0,48,0
64,72h_35 - Red Light_1.tif:0136-0988,1318,0.31,0,85,0
65,72h_35 - Red Light_1.tif:0149-0780,1730,0.36,0,85,0
66,72h_35 - Red Light_1.tif:0202-1155,1372,0.36,0,85,0
67,72h_35 - Red Light_1.tif:0225-1196,1481,0.70,0,85,0
68,72h_35 - Red Light_1.tif:0137-1065,947,0.46,0,85,0
69,72h_35 - Red Light_1.tif:0220-0798,1076,0.18,0,85,0
70,72h_35 - Red Light_1.tif:0071-0885,1497,0.27,0,85,0
71,72h_35 - Red Light_1.tif:0082-0816,1076,0.80,0,85,0
72,72h_35 - Red Light_1.tif:0060-0947,2871,0.19,0,85,0
