 ,Label,Area,Mean,Min,Max,%Area
30,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0181-0777,1092,0.35,0,85,0
31,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0161-0790,1333,0.04,0,12,0
32,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0160-0844,1537,0.18,0,43,0
33,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0218-0916,1293,0.53,0,85,0
34,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0243-0915,1193,0.06,0,16,0
35,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0280-0890,1107,0.11,0,41,0
36,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0317-0897,1917,0.56,0,85,0
37,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0277-0908,1214,0.12,0,33,0
38,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0293-0933,1751,0.07,0,85,0
39,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0357-0533,2159,0.15,0,85,0
40,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0297-0559,1996,0.04,0,85,0
41,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0265-0563,1511,4.91,0,85,0
42,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0197-0521,989,3.16,0,85,0
43,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0164-0487,1255,0.72,0,85,0
44,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0226-0483,2149,1.31,0,85,0
45,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0198-0472,1447,0.34,0,85,0
46,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0204-0422,1729,0.22,0,85,0
47,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0201-0402,1938,0.21,0,85,0
48,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0245-0437,938,0.63,0,85,0
49,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0273-0437,1667,0.17,0,85,0
50,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0304-0428,1746,0.00,0,0,0
51,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0330-0371,1879,0.25,0,85,0
52,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0297-0379,1232,0.25,0,85,0
53,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0252-0392,1228,1.47,0,85,0
54,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0217-0378,1103,0.07,0,55,0
55,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0264-0371,389,3.52,0,85,0
56,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0286-0352,905,0.35,0,85,0
57,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0346-0405,1378,0.04,0,55,0
58,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0193-0574,4347,0.07,0,85,0
59,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0145-0706,935,0.00,0,0,0
60,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0160-0740,1887,0.05,0,85,0
61,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0208-0717,1191,0.14,0,85,0
62,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0212-0756,1663,0.10,0,85,0
63,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0255-0698,2832,0.11,0,85,0
64,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0285-0662,2220,1.41,0,85,0
65,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0308-0624,2577,0.38,0,85,0
66,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0262-0591,1421,1.96,0,85,0
67,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0347-0595,2924,3.03,0,85,0
68,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0362-0641,1542,1.29,0,85,0
69,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0445-0866,3800,0.10,0,85,0
70,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0376-0915,4934,1.12,0,85,0
71,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0352-0942,1593,1.40,0,85,0
72,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0389-0958,608,0.84,0,85,0
73,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0397-0981,923,1.22,0,85,0
74,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0336-0999,1472,0.51,0,65,0
75,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0252-1016,3699,5.13,0,85,0
76,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0213-1053,1690,3.14,0,85,0
77,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0316-1033,1920,0.44,0,85,0
78,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0293-1055,1502,0.30,0,45,0
79,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0242-1070,728,8.18,0,85,0
80,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0127-0343,2379,0.04,0,14,0
81,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0073-0375,3087,0.36,0,64,0
82,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0065-0431,1094,0.00,0,0,0
83,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0137-0495,2017,0.26,0,85,0
84,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0115-0453,1404,0.16,0,85,0
85,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0090-0480,1689,11.55,0,85,0
86,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0144-0573,1269,0.13,0,85,0
87,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0113-0566,1541,0.21,0,85,0
88,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0073-0567,2284,0.00,0,0,0
89,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0086-0630,1531,0.29,0,85,0
90,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0122-0638,2490,0.03,0,85,0
91,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0098-0711,2905,0.15,0,85,0
92,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0092-0773,2082,0.67,0,85,0
93,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0108-0813,1103,1.09,0,85,0
94,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0085-0852,1236,1.03,0,85,0
95,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0114-0891,1851,0.09,0,35,0
96,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0076-0891,941,0.12,0,39,0
97,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0085-0945,1376,0.86,0,85,0
98,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0067-0909,969,0.56,0,39,0
99,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0052-0879,736,0.03,0,16,0
100,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0142-0909,855,0.26,0,68,0
101,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0110-0948,1839,0.41,0,85,0
102,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0061-0964,1794,0.19,0,85,0
103,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0089-1012,3123,0.14,0,85,0
104,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0137-0956,2196,0.34,0,85,0
105,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0161-0994,3766,1.59,0,85,0
106,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0144-1046,2538,0.19,0,85,0
107,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0140-1096,2740,0.30,0,85,0
108,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0175-1122,1482,1.40,0,85,0
109,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0173-1146,916,0.41,0,68,0
110,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0228-1143,1513,1.90,0,85,0
111,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0252-1098,2458,1.20,0,85,0
112,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0274-1123,2007,3.32,0,85,0
113,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0315-1108,1771,0.23,0,85,0
114,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0352-1112,884,0.27,0,85,0
115,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0373-1139,1256,2.389E-3,0,3,0
116,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0474-1117,1078,0.00,0,0,0
117,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0432-1066,2748,0.02,0,16,0
118,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0380-1015,1259,0.12,0,20,0
119,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0422-0999,1657,1.14,0,85,0
120,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0456-1030,1448,1.54,0,85,0
121,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0520-1025,833,0.33,0,85,0
122,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0485-1077,1543,5.833E-3,0,3,0
123,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0542-1026,1288,1.61,0,85,0
124,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0628-1016,939,0.08,0,30,0
125,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0531-0815,1345,0.27,0,85,0
126,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0559-0833,1799,1.86,0,85,0
127,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0536-0878,1796,0.25,0,85,0
128,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0468-0839,1099,2.04,0,85,0
129,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0495-0859,1616,1.13,0,85,0
130,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0500-0901,1350,3.10,0,85,0
131,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0486-0932,2657,2.19,0,85,0
132,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0440-0941,1279,0.74,0,85,0
133,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0438-0967,1405,1.33,0,85,0
134,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0493-0975,1127,0.57,0,85,0
135,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0493-1003,1954,0.36,0,85,0
136,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0557-0993,2137,0.84,0,85,0
137,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0561-0955,1997,0.07,0,77,0
138,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0600-0892,3659,0.05,0,85,0
139,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0626-0904,1677,0.29,0,85,0
140,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0639-1064,4605,0.12,0,85,0
141,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0699-1042,2593,0.04,0,85,0
142,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0716-1096,1170,1.50,0,85,0
143,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0718-1128,1955,0.25,0,85,0
144,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0735-1036,3797,0.09,0,85,0
145,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0751-0992,1939,0.19,0,85,0
146,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0700-0894,874,2.01,0,85,0
147,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0561-1104,3335,2.58,0,85,0
148,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0615-1124,1133,0.60,0,85,0
149,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0664-1111,1837,0.00,0,0,0
150,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0624-1134,699,0.00,0,0,0
151,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0596-1167,2008,0.02,0,43,0
152,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0550-1150,919,0.12,0,85,0
153,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0510-1156,2232,0.09,0,85,0
154,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0513-1211,1444,0.04,0,43,0
155,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0488-1209,1557,6.423E-4,0,1,0
156,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0434-1209,3256,0.02,0,22,0
157,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0692-0699,2837,2.820E-3,0,5,0
158,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0640-0635,1694,0.07,0,16,0
159,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0707-0776,1210,0.01,0,17,0
160,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0784-0765,816,0.38,0,85,0
161,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0803-0770,1050,2.62,0,85,0
162,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0758-0838,1562,0.20,0,85,0
163,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0812-0814,1325,0.08,0,55,0
164,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0836-0800,1341,0.27,0,85,0
165,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0871-0818,1489,0.26,0,85,0
166,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0844-0868,1337,0.00,0,0,0
167,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0780-0956,2151,0.10,0,85,0
168,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0801-0928,1564,0.37,0,85,0
169,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0806-1025,797,7.528E-3,0,3,0
170,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0795-1041,869,0.20,0,85,0
171,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0803-1076,709,0.13,0,85,0
172,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0774-1074,955,0.18,0,85,0
173,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0787-1102,820,5.78,0,85,0
174,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0828-1097,1028,1.44,0,85,0
175,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0670-0537,1869,0.02,0,16,0
176,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0625-0468,2227,1.347E-3,0,3,0
177,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0536-0390,565,1.770E-3,0,1,0
178,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0688-0511,2215,0.03,0,20,0
179,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0687-0467,2466,8.921E-3,0,17,0
180,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0738-0477,1650,2.06,0,85,0
181,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0764-0512,2512,5.33,0,85,0
182,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0835-0499,2216,0.00,0,0,0
183,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0816-0590,2137,0.19,0,30,0
184,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0834-0646,1066,0.09,0,85,0
185,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0801-0660,1453,1.89,0,85,0
186,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0866-0686,1643,0.11,0,85,0
187,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0847-0717,813,0.15,0,55,0
188,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0879-0750,1945,0.97,0,85,0
189,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0536-0248,2548,0.14,0,35,0
190,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0576-0244,1951,0.06,0,28,0
191,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0616-0225,2111,9.948E-3,0,17,0
192,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0649-0253,3786,0.22,0,47,0
193,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0730-0280,1982,0.08,0,37,0
194,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0489-0250,1397,0.26,0,85,0
195,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0486-0208,1044,0.10,0,14,0
196,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0329-0186,2623,0.01,0,16,0
197,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0307-0208,748,0.00,0,0,0
198,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0295-0178,1161,0.03,0,20,0
199,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0474-0147,3607,0.11,0,85,0
200,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0398-0155,2282,0.19,0,85,0
201,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0401-0104,2780,0.23,0,85,0
202,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0352-0117,1813,0.22,0,85,0
203,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0307-0136,1756,0.12,0,85,0
204,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0323-0100,2005,0.04,0,85,0
205,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0293-0092,1279,0.99,0,85,0
206,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0534-0186,2317,0.11,0,85,0
207,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0574-0196,1544,0.61,0,85,0
208,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0626-0190,1370,0.52,0,85,0
209,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0604-0288,1623,0.53,0,60,0
210,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0755-0428,1401,0.32,0,70,0
211,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0780-0463,887,0.04,0,34,0
212,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0827-0431,925,0.23,0,57,0
213,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0818-0405,745,0.39,0,85,0
214,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0787-0426,1117,1.57,0,85,0
215,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0808-0348,2298,0.07,0,85,0
216,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0828-0356,1642,1.14,0,85,0
217,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0880-0337,1533,1.03,0,85,0
218,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0848-0389,1576,1.36,0,85,0
219,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0789-0247,1992,1.09,0,85,0
220,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0802-0212,1284,1.10,0,85,0
221,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0817-0183,1806,0.15,0,57,0
222,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0882-0212,2594,0.03,0,85,0
223,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0838-0245,949,0.00,0,0,0
224,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0870-0250,1524,0.07,0,82,0
225,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0753-0110,3463,0.18,0,85,0
226,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0732-0133,3125,0.00,0,0,0
