 ,Label,Area,Mean,Min,Max,%Area
1,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0565-0478,3278,26.27,0,85,0
2,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0546-0639,5042,3.91,0,85,0
3,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0332-0752,2388,10.36,0,85,0
4,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0237-0868,1119,6.44,0,85,0
5,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0211-0872,1186,10.04,0,85,0
6,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0363-1042,919,19.29,0,85,0
7,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0652-0577,1389,10.22,0,85,0
8,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0620-0578,1497,15.01,0,82,0
9,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0573-0558,1642,19.36,0,85,0
10,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0703-0596,1225,11.75,0,85,0
11,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0751-0589,2295,3.10,0,47,0
12,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0580-0135,3099,5.31,0,85,0
13,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0461-0231,1445,4.16,0,85,0
14,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0434-0222,1520,3.32,0,85,0
15,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0432-0270,886,1.22,0,85,0
16,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0415-0242,649,4.25,0,85,0
17,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0127-0857,2839,4.99,0,85,0
18,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0529-0754,1652,6.21,0,85,0
19,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0515-0754,1052,2.75,0,85,0
20,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0091-0181,3214,3.19,0,85,0
21,4T1_Raw_2-1_72h_05 - Red Light_1.tif:0120-0186,1385,6.74,0,85,0
