 ,Label,Area,Mean,Min,Max,%Area
1,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0305-0428,1242,0.03,0,18,0
2,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0408-0726,3310,5.56,0,85,0
3,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0409-0611,3691,2.64,0,85,0
4,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0256-0650,2478,0.04,0,17,0
5,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0043-0623,2986,0.03,0,22,0
6,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0104-0388,1473,3.98,0,85,0
7,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0175-0310,1614,15.24,0,85,0
8,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0131-0291,4239,3.68,0,85,0
9,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0111-0217,1646,1.49,0,85,0
10,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0296-0668,1142,0.00,0,0,0
11,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0285-0717,2058,7.28,0,85,0
12,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0352-0601,1333,0.02,0,9,0
13,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0355-0728,1621,9.870E-3,0,5,0
14,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0380-0652,2068,0.00,0,0,0
15,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0157-0699,4132,0.32,0,41,0
16,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0113-0906,2793,0.15,0,15,0
17,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0181-0840,7275,0.62,0,47,0
18,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0289-0787,3440,5.523E-3,0,6,0
19,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0641-0666,4402,5.49,0,85,0
20,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0345-0853,4128,3.86,0,85,0
21,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0320-0916,1497,0.39,0,77,0
22,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0356-0905,1301,2.87,0,85,0
23,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0807-1010,1426,8.69,0,59,0
24,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0901-1037,4789,3.27,0,59,0
25,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0505-1116,2781,3.09,0,47,0
26,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0314-1208,1656,0.68,0,23,0
27,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0364-1231,3925,0.72,0,85,0
28,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0639-1006,3062,11.50,0,85,0
29,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0262-0948,2641,0.02,0,27,0
30,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0222-1029,2913,0.98,0,85,0
31,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0251-0980,2047,4.42,0,85,0
32,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0215-1222,2469,2.87,0,85,0
33,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0252-1230,1138,0.17,0,39,0
34,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0569-0940,1766,0.16,0,23,0
