 ,Label,Area,Mean,Min,Max,%Area
1,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0245-0431,1597,0.04,0,33,0
2,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0226-0372,1512,0.09,0,33,0
3,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0217-0468,1471,0.00,0,0,0
4,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0199-0349,3173,0.31,0,33,0
5,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0356-0372,1511,1.985E-3,0,2,0
6,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0408-0405,2391,0.12,0,85,0
7,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0468-0436,1957,0.57,0,85,0
8,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0439-0451,1783,1.84,0,85,0
9,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0393-0463,1385,0.03,0,30,0
10,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0558-0418,4337,9.27,0,85,0
11,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0526-0457,1288,0.00,0,0,0
12,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0457-0517,5758,0.65,0,85,0
13,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0525-0516,2428,0.33,0,85,0
14,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0482-0478,870,0.35,0,85,0
15,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0669-0367,2245,0.05,0,85,0
16,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0737-0376,3032,0.15,0,85,0
17,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0706-0394,1794,0.02,0,7,0
18,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0564-0636,3772,0.29,0,27,0
19,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0692-0909,5253,0.01,0,13,0
20,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0663-0828,3612,5.28,0,47,0
21,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0811-0799,1961,0.85,0,85,0
22,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0791-0660,2366,0.61,0,85,0
23,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0758-0624,1380,2.33,0,85,0
24,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0729-0563,4671,3.72,0,85,0
25,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0408-0800,2887,1.33,0,38,0
26,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0182-1092,2996,0.49,0,85,0
27,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0065-1119,2021,0.02,0,18,0
28,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0066-1061,5728,0.04,0,38,0
29,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0111-0988,3276,0.60,0,85,0
30,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0153-1031,2897,0.07,0,65,0
31,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0203-0992,3172,0.47,0,85,0
32,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0332-1115,4190,0.04,0,61,0
33,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0277-1174,1954,0.03,0,30,0
34,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0467-1199,3243,6.167E-4,0,1,0
35,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0541-1234,1952,0.00,0,0,0
36,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0461-0905,4215,8.066E-3,0,15,0
37,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0461-0947,2431,0.90,0,35,0
38,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0480-0818,6896,0.03,0,39,0
39,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0492-1016,6776,0.09,0,43,0
40,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0630-1097,3125,0.00,0,0,0
41,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0535-1090,1669,0.23,0,22,0
42,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0867-0877,5650,6.726E-3,0,19,0
43,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0613-0881,3163,0.35,0,36,0
44,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0689-0139,1727,0.02,0,5,0
45,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0689-0246,1934,7.239E-3,0,6,0
46,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0726-0192,3110,0.01,0,17,0
47,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0056-0204,4965,0.48,0,85,0
