 ,Label,Area,Mean,Min,Max,%Area
138,72h_13 - Red Light_1.tif:0157-0994,1063,0.00,0,0,0
139,72h_13 - Red Light_1.tif:0189-0983,1257,0.03,0,34,0
140,72h_13 - Red Light_1.tif:0159-0919,1350,0.00,0,0,0
141,72h_13 - Red Light_1.tif:0602-1206,1125,0.20,0,33,0
142,72h_13 - Red Light_1.tif:0559-1224,672,0.00,0,0,0
143,72h_13 - Red Light_1.tif:0546-1241,1812,0.00,0,0,0
144,72h_13 - Red Light_1.tif:0413-1215,1362,0.00,0,0,0
145,72h_13 - Red Light_1.tif:0412-1134,862,5.89,0,85,0
146,72h_13 - Red Light_1.tif:0390-1149,665,0.65,0,85,0
147,72h_13 - Red Light_1.tif:0558-1173,1347,6.89,0,85,0
148,72h_13 - Red Light_1.tif:0476-1136,1051,0.57,0,44,0
149,72h_13 - Red Light_1.tif:0453-1141,867,0.00,0,0,0
150,72h_13 - Red Light_1.tif:0329-1186,821,0.00,0,0,0
151,72h_13 - Red Light_1.tif:0322-1215,669,0.00,0,0,0
152,72h_13 - Red Light_1.tif:0272-1168,1514,0.00,0,0,0
153,72h_13 - Red Light_1.tif:0281-1222,1669,0.00,0,0,0
154,72h_13 - Red Light_1.tif:0351-1233,929,0.00,0,0,0
155,72h_13 - Red Light_1.tif:0222-1066,732,0.00,0,0,0
156,72h_13 - Red Light_1.tif:0219-1083,1326,0.00,0,0,0
157,72h_13 - Red Light_1.tif:0176-1036,987,0.00,0,0,0
158,72h_13 - Red Light_1.tif:0177-1018,934,0.00,0,0,0
159,72h_13 - Red Light_1.tif:0121-1043,1652,0.00,0,0,0
160,72h_13 - Red Light_1.tif:0084-1045,844,0.00,0,0,0
161,72h_13 - Red Light_1.tif:0083-1070,1039,0.00,0,0,0
162,72h_13 - Red Light_1.tif:0067-0835,1243,0.00,0,0,0
163,72h_13 - Red Light_1.tif:0289-0578,3432,0.00,0,0,0
164,72h_13 - Red Light_1.tif:0180-0616,1894,0.00,0,0,0
