 ,Label,Area,Mean,Min,Max,%Area
1,72h_13 - Red Light_1.tif:0251-0166,1384,0.00,0,0,0
2,72h_13 - Red Light_1.tif:0157-0277,3344,0.00,0,0,0
3,72h_13 - Red Light_1.tif:0218-0236,1223,0.00,0,0,0
4,72h_13 - Red Light_1.tif:0263-0234,1101,0.00,0,0,0
5,72h_13 - Red Light_1.tif:0246-0201,1312,0.00,0,0,0
6,72h_13 - Red Light_1.tif:0094-0308,1077,0.00,0,0,0
7,72h_13 - Red Light_1.tif:0086-0360,2122,0.00,0,0,0
8,72h_13 - Red Light_1.tif:0095-0191,1972,0.00,0,0,0
9,72h_13 - Red Light_1.tif:0099-0217,2258,3.75,0,85,0
10,72h_13 - Red Light_1.tif:0229-0146,1007,0.00,0,0,0
11,72h_13 - Red Light_1.tif:0075-0286,2668,0.03,0,30,0
12,72h_13 - Red Light_1.tif:0040-0247,1936,0.00,0,0,0
13,72h_13 - Red Light_1.tif:0342-0266,1642,0.00,0,0,0
14,72h_13 - Red Light_1.tif:0307-0250,967,0.00,0,0,0
15,72h_13 - Red Light_1.tif:0686-0785,914,0.00,0,0,0
16,72h_13 - Red Light_1.tif:0673-0808,1148,0.00,0,0,0
17,72h_13 - Red Light_1.tif:0638-0839,1389,0.03,0,27,0
18,72h_13 - Red Light_1.tif:0573-0832,1780,0.00,0,0,0
19,72h_13 - Red Light_1.tif:0746-0712,1627,0.00,0,0,0
20,72h_13 - Red Light_1.tif:0760-0759,1029,0.00,0,0,0
21,72h_13 - Red Light_1.tif:0767-0779,2460,0.21,0,85,0
22,72h_13 - Red Light_1.tif:0695-0758,1295,0.00,0,0,0
23,72h_13 - Red Light_1.tif:0632-0778,1971,2.28,0,85,0
24,72h_13 - Red Light_1.tif:0521-0850,1725,0.00,0,0,0
25,72h_13 - Red Light_1.tif:0506-0816,1343,0.00,0,0,0
26,72h_13 - Red Light_1.tif:0547-0795,1671,0.00,0,0,0
27,72h_13 - Red Light_1.tif:0467-0794,2561,0.00,0,0,0
28,72h_13 - Red Light_1.tif:0435-0847,2288,0.42,0,58,0
29,72h_13 - Red Light_1.tif:0566-0691,797,0.00,0,0,0
30,72h_13 - Red Light_1.tif:0551-0710,1199,0.00,0,0,0
31,72h_13 - Red Light_1.tif:0546-0667,825,0.00,0,0,0
32,72h_13 - Red Light_1.tif:0619-0279,1872,0.00,0,0,0
33,72h_13 - Red Light_1.tif:0511-0321,1397,0.00,0,0,0
34,72h_13 - Red Light_1.tif:0471-0376,1440,0.00,0,0,0
35,72h_13 - Red Light_1.tif:0453-0347,2336,0.00,0,0,0
36,72h_13 - Red Light_1.tif:0401-0409,1178,0.00,0,0,0
37,72h_13 - Red Light_1.tif:0435-0329,2234,0.00,0,0,0
