 ,Label,Area,Mean,Min,Max,%Area
1,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0290-0029,1993,0.16,0,85,0
2,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0283-0068,2062,0.08,0,85,0
3,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0183-0066,2071,0.07,0,85,0
4,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0220-0137,1597,0.11,0,85,0
5,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0188-0129,832,0.10,0,85,0
6,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0204-0171,994,0.09,0,85,0
7,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0212-0388,1700,0.29,0,85,0
8,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0221-0211,1904,0.01,0,20,0
9,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0246-0287,1634,0.16,0,85,0
10,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0177-0293,2887,0.13,0,85,0
11,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0317-0326,1380,0.44,0,85,0
12,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0311-0356,1440,1.09,0,85,0
13,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0231-0335,2253,0.08,0,85,0
14,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0213-0060,1523,0.12,0,85,0
15,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0428-0295,3077,0.15,0,85,0
16,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0350-0291,4030,0.25,0,85,0
17,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0369-0341,734,0.35,0,85,0
18,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0908-0848,2035,0.32,0,85,0
19,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0066-1162,4039,0.02,0,85,0
20,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0241-1073,2143,0.00,0,0,0
21,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0150-1096,3437,2.39,0,85,0
22,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0090-0970,2841,0.18,0,85,0
23,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0071-1032,1663,0.07,0,85,0
24,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0079-1066,1779,0.00,0,0,0
25,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0050-1105,2180,0.27,0,85,0
26,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0272-1000,3202,0.13,0,85,0
27,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0276-1138,2425,0.04,0,85,0
28,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0331-1106,2764,0.18,0,85,0
29,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0331-1189,1607,0.10,0,85,0
30,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0376-1151,2337,0.07,0,85,0
31,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0391-1183,1658,0.10,0,85,0
32,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0405-1201,1219,0.00,0,0,0
33,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0447-1198,1047,0.00,0,0,0
34,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0420-1065,2577,0.09,0,85,0
35,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0405-0917,1257,0.18,0,85,0
36,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0352-0859,2698,0.05,0,85,0
37,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0403-0949,949,4.06,0,85,0
38,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0396-0981,1471,0.61,0,85,0
39,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0365-0982,702,3.43,0,85,0
40,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0374-1010,1057,4.72,0,85,0
41,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0529-1067,1043,0.51,0,85,0
42,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0561-1060,1258,0.16,0,85,0
43,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0537-1127,2660,0.43,0,85,0
44,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0566-1183,1527,0.01,0,18,0
45,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0579-1105,1656,0.00,0,0,0
46,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0601-1145,2404,0.15,0,85,0
47,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0597-1198,1167,0.40,0,85,0
48,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0556-1224,2144,0.07,0,85,0
49,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0657-1235,1315,5.14,0,85,0
50,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0801-1242,1839,0.26,0,85,0
51,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0833-1191,1893,0.15,0,85,0
52,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0922-1232,1380,2.20,0,85,0
53,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0926-1167,1612,0.52,0,85,0
54,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0905-1170,2354,1.62,0,85,0
55,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0880-1225,1569,0.44,0,85,0
56,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0844-1162,2304,0.53,0,85,0
57,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0222-0784,1363,0.44,0,85,0
58,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0253-0704,1136,0.49,0,85,0
