 ,Label,Area,Mean,Min,Max,%Area
52,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0464-0926,3384,0.79,0,85,0
53,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0344-0894,2946,2.60,0,85,0
54,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0343-0921,1400,0.09,0,85,0
55,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0346-1056,3157,3.68,0,85,0
56,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0522-1112,2152,2.28,0,85,0
57,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0450-0985,2945,4.03,0,85,0
58,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0212-0744,1188,1.55,0,85,0
59,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0128-0828,1843,0.13,0,85,0
60,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0375-1028,975,4.02,0,85,0
61,4T1_Raw_2-1_0h_05 - Red Light_11.tif:0304-1005,2000,0.50,0,85,0
