 ,Label,Area,Mean,Min,Max,%Area
121,0h_10 - Red Light_11.tif:0300-0589,1359,0.36,0,46,0
122,0h_10 - Red Light_11.tif:0270-0629,1821,0.02,0,8,0
123,0h_10 - Red Light_11.tif:0226-0676,1779,0.50,0,68,0
124,0h_10 - Red Light_11.tif:0324-0654,1068,0.31,0,78,0
125,0h_10 - Red Light_11.tif:0287-0693,1746,0.05,0,47,0
126,0h_10 - Red Light_11.tif:0364-0718,1610,0.18,0,85,0
127,0h_10 - Red Light_11.tif:0264-0813,3061,1.23,0,85,0
128,0h_10 - Red Light_11.tif:0294-0826,2034,0.00,0,0,0
129,0h_10 - Red Light_11.tif:0364-0800,1655,0.02,0,26,0
130,0h_10 - Red Light_11.tif:0377-0863,3204,0.03,0,33,0
131,0h_10 - Red Light_11.tif:0386-0818,1956,0.03,0,31,0
132,0h_10 - Red Light_11.tif:0453-0796,2251,0.06,0,85,0
133,0h_10 - Red Light_11.tif:0442-0855,2002,0.04,0,66,0
134,0h_10 - Red Light_11.tif:0250-1046,2624,0.03,0,29,0
135,0h_10 - Red Light_11.tif:0190-1074,2969,0.07,0,82,0
136,0h_10 - Red Light_11.tif:0315-1010,2474,0.00,0,0,0
137,0h_10 - Red Light_11.tif:0427-0944,2048,0.11,0,81,0
138,0h_10 - Red Light_11.tif:0385-0935,2241,0.00,0,0,0
139,0h_10 - Red Light_11.tif:0366-0991,907,0.03,0,26,0
140,0h_10 - Red Light_11.tif:0351-1046,3384,0.04,0,85,0
141,0h_10 - Red Light_11.tif:0367-1110,5520,0.09,0,85,0
142,0h_10 - Red Light_11.tif:0467-0339,1912,1.83,0,58,0
143,0h_10 - Red Light_11.tif:0477-0394,2766,1.66,0,82,0
144,0h_10 - Red Light_11.tif:0497-0240,1145,0.02,0,19,0
145,0h_10 - Red Light_11.tif:0561-0219,2392,0.35,0,74,0
146,0h_10 - Red Light_11.tif:0506-0266,1556,0.02,0,25,0
147,0h_10 - Red Light_11.tif:0550-0268,4653,0.08,0,65,0
148,0h_10 - Red Light_11.tif:0434-0670,2987,0.05,0,85,0
149,0h_10 - Red Light_11.tif:0458-0752,1895,0.10,0,42,0
150,0h_10 - Red Light_11.tif:0485-0817,1903,0.00,0,0,0
151,0h_10 - Red Light_11.tif:0487-0875,2374,0.02,0,17,0
152,0h_10 - Red Light_11.tif:0469-0895,1656,4.227E-3,0,5,0
153,0h_10 - Red Light_11.tif:0434-1022,2836,8.815E-3,0,16,0
154,0h_10 - Red Light_11.tif:0448-1069,1655,6.647E-3,0,11,0
155,0h_10 - Red Light_11.tif:0481-1119,2419,0.04,0,70,0
156,0h_10 - Red Light_11.tif:0455-1210,1925,0.00,0,0,0
157,0h_10 - Red Light_11.tif:0430-1218,1594,1.882E-3,0,3,0
158,0h_10 - Red Light_11.tif:0503-1219,2797,0.04,0,38,0
159,0h_10 - Red Light_11.tif:0574-1238,2882,0.01,0,27,0
160,0h_10 - Red Light_11.tif:0576-1209,1380,0.01,0,17,0
161,0h_10 - Red Light_11.tif:0517-1172,2543,0.02,0,28,0
162,0h_10 - Red Light_11.tif:0663-1215,8387,0.03,0,64,0
163,0h_10 - Red Light_11.tif:0590-1097,6229,0.05,0,85,0
164,0h_10 - Red Light_11.tif:0523-1073,2915,0.01,0,17,0
165,0h_10 - Red Light_11.tif:0478-0998,2447,0.02,0,21,0
166,0h_10 - Red Light_11.tif:0486-0958,1317,0.00,0,0,0
167,0h_10 - Red Light_11.tif:0594-1021,2314,0.58,0,85,0
168,0h_10 - Red Light_11.tif:0616-0996,1495,0.30,0,71,0
169,0h_10 - Red Light_11.tif:0711-1037,1918,0.37,0,74,0
170,0h_10 - Red Light_11.tif:0578-0939,3424,0.03,0,34,0
171,0h_10 - Red Light_11.tif:0544-0972,1069,0.07,0,19,0
172,0h_10 - Red Light_11.tif:0522-0922,1255,0.00,0,0,0
173,0h_10 - Red Light_11.tif:0518-0866,1901,0.02,0,27,0
174,0h_10 - Red Light_11.tif:0553-0806,4446,1.21,0,83,0
175,0h_10 - Red Light_11.tif:0646-0866,3750,0.05,0,45,0
176,0h_10 - Red Light_11.tif:0697-0796,3859,0.16,0,85,0
177,0h_10 - Red Light_11.tif:0774-0889,3108,0.11,0,85,0
178,0h_10 - Red Light_11.tif:0835-0976,1652,1.211E-3,0,2,0
179,0h_10 - Red Light_11.tif:0860-0972,1656,0.03,0,17,0
180,0h_10 - Red Light_11.tif:0818-1057,1930,0.10,0,53,0
181,0h_10 - Red Light_11.tif:0827-1080,1708,0.04,0,17,0
182,0h_10 - Red Light_11.tif:0162-0691,3401,0.95,0,85,0
183,0h_10 - Red Light_11.tif:0178-0729,1465,0.19,0,54,0
184,0h_10 - Red Light_11.tif:0151-0753,1139,0.19,0,85,0
185,0h_10 - Red Light_11.tif:0102-1008,6198,0.06,0,71,0
186,0h_10 - Red Light_11.tif:0142-1150,2851,0.44,0,68,0
187,0h_10 - Red Light_11.tif:0235-1211,2579,0.07,0,85,0
188,0h_10 - Red Light_11.tif:0245-0241,1548,0.06,0,32,0
189,0h_10 - Red Light_11.tif:0189-0213,1454,0.03,0,28,0
190,0h_10 - Red Light_11.tif:0782-0722,3827,0.26,0,85,0
191,0h_10 - Red Light_11.tif:0535-0538,3095,0.16,0,47,0
192,0h_10 - Red Light_11.tif:0598-0572,1825,0.01,0,19,0
193,0h_10 - Red Light_11.tif:0776-0572,3554,0.01,0,8,0
194,0h_10 - Red Light_11.tif:0792-0608,1789,0.04,0,23,0
195,0h_10 - Red Light_11.tif:0819-0619,1772,0.27,0,58,0
196,0h_10 - Red Light_11.tif:0842-0642,1506,0.60,0,85,0
197,0h_10 - Red Light_11.tif:0852-0684,2847,0.21,0,73,0
198,0h_10 - Red Light_11.tif:0824-0465,2130,1.49,0,85,0
199,0h_10 - Red Light_11.tif:0817-0502,816,1.225E-3,0,1,0
200,0h_10 - Red Light_11.tif:0832-0523,1605,0.39,0,78,0
201,0h_10 - Red Light_11.tif:0871-0526,2458,0.04,0,18,0
202,0h_10 - Red Light_11.tif:0843-0571,1244,0.15,0,44,0
203,0h_10 - Red Light_11.tif:0872-0567,1425,0.10,0,85,0
204,0h_10 - Red Light_11.tif:0896-1052,3568,0.01,0,37,0
205,0h_10 - Red Light_11.tif:0835-1144,3653,0.04,0,60,0
206,0h_10 - Red Light_11.tif:0858-0806,2883,7.87,0,85,0
207,0h_10 - Red Light_11.tif:0895-0818,2353,0.04,0,85,0
208,0h_10 - Red Light_11.tif:0833-0877,3281,0.00,0,0,0
209,0h_10 - Red Light_11.tif:0768-0240,3517,0.15,0,68,0
210,0h_10 - Red Light_11.tif:0853-0436,2087,0.13,0,52,0
211,0h_10 - Red Light_11.tif:0909-0504,3562,3.369E-3,0,7,0
212,0h_10 - Red Light_11.tif:0909-0579,2131,0.08,0,31,0
213,0h_10 - Red Light_11.tif:0886-0623,1527,0.08,0,45,0
214,0h_10 - Red Light_11.tif:0898-0646,1504,0.23,0,85,0
215,0h_10 - Red Light_11.tif:0891-0870,2232,0.02,0,38,0
216,0h_10 - Red Light_11.tif:0717-0972,3677,0.84,0,85,0
