 ,Label,Area,Mean,Min,Max,%Area
41,0h_26 - Red Light_1.tif:0475-1075,1742,0.00,0,0,0
42,0h_26 - Red Light_1.tif:0523-1101,2067,0.00,0,0,0
43,0h_26 - Red Light_1.tif:0518-1146,1895,0.04,0,80,0
44,0h_26 - Red Light_1.tif:0515-1188,2899,0.00,0,0,0
45,0h_26 - Red Light_1.tif:0603-1132,2478,0.51,0,85,0
46,0h_26 - Red Light_1.tif:0584-1191,2143,0.00,0,0,0
47,0h_26 - Red Light_1.tif:0564-1125,1328,4.70,0,85,0
48,0h_26 - Red Light_1.tif:0589-1101,1999,1.55,0,85,0
49,0h_26 - Red Light_1.tif:0548-1032,2729,0.00,0,0,0
50,0h_26 - Red Light_1.tif:0533-1073,1439,0.00,0,0,0
51,0h_26 - Red Light_1.tif:0583-1060,1351,0.00,0,0,0
52,0h_26 - Red Light_1.tif:0598-1009,4009,0.00,0,0,0
53,0h_26 - Red Light_1.tif:0455-0929,2572,0.00,0,0,0
54,0h_26 - Red Light_1.tif:0457-0979,2073,0.00,0,0,0
55,0h_26 - Red Light_1.tif:0454-1029,2237,0.00,0,0,0
56,0h_26 - Red Light_1.tif:0495-1033,1652,0.00,0,0,0
57,0h_26 - Red Light_1.tif:0457-0869,1978,0.07,0,82,0
58,0h_26 - Red Light_1.tif:0467-0893,1297,0.00,0,0,0
59,0h_26 - Red Light_1.tif:0517-0912,2540,0.00,0,0,0
60,0h_26 - Red Light_1.tif:0575-0895,2553,0.00,0,0,0
61,0h_26 - Red Light_1.tif:0552-0950,1424,0.00,0,0,0
62,0h_26 - Red Light_1.tif:0641-1029,1446,0.53,0,85,0
63,0h_26 - Red Light_1.tif:0666-1066,737,0.03,0,22,0
64,0h_26 - Red Light_1.tif:0684-1072,1255,2.53,0,85,0
65,0h_26 - Red Light_1.tif:0722-1111,2135,1.26,0,85,0
66,0h_26 - Red Light_1.tif:0495-0436,4147,0.00,0,0,0
67,0h_26 - Red Light_1.tif:0410-0554,2558,0.00,0,0,0
68,0h_26 - Red Light_1.tif:0438-0601,2001,0.46,0,85,0
69,0h_26 - Red Light_1.tif:0484-0589,4334,0.00,0,0,0
70,0h_26 - Red Light_1.tif:0471-0667,2041,1.79,0,85,0
71,0h_26 - Red Light_1.tif:0434-0673,2496,0.42,0,85,0
72,0h_26 - Red Light_1.tif:0397-0681,1400,0.00,0,0,0
73,0h_26 - Red Light_1.tif:0401-0728,1895,0.00,0,0,0
74,0h_26 - Red Light_1.tif:0442-0729,2042,0.00,0,0,0
75,0h_26 - Red Light_1.tif:0490-0729,4067,0.00,0,0,0
76,0h_26 - Red Light_1.tif:0527-0796,4337,0.04,0,54,0
77,0h_26 - Red Light_1.tif:0485-0819,4046,2.05,0,85,0
78,0h_26 - Red Light_1.tif:0527-0867,1902,0.00,0,0,0
79,0h_26 - Red Light_1.tif:0609-0882,2104,0.00,0,0,0
80,0h_26 - Red Light_1.tif:0256-0362,3409,0.00,0,0,0
81,0h_26 - Red Light_1.tif:0328-0327,4090,0.00,0,0,0
82,0h_26 - Red Light_1.tif:0264-0288,2066,5.53,0,85,0
83,0h_26 - Red Light_1.tif:0300-0278,3068,0.38,0,85,0
84,0h_26 - Red Light_1.tif:0354-0230,2262,0.00,0,0,0
85,0h_26 - Red Light_1.tif:0286-0220,2548,2.08,0,85,0
86,0h_26 - Red Light_1.tif:0360-0330,1232,0.00,0,0,0
87,0h_26 - Red Light_1.tif:0431-0344,5190,0.00,0,0,0
88,0h_26 - Red Light_1.tif:0606-0813,4710,4.42,0,85,0
89,0h_26 - Red Light_1.tif:0663-0834,2231,0.23,0,85,0
90,0h_26 - Red Light_1.tif:0674-0875,1702,0.00,0,0,0
91,0h_26 - Red Light_1.tif:0701-0873,2384,0.00,0,0,0
92,0h_26 - Red Light_1.tif:0688-0804,1797,0.00,0,0,0
93,0h_26 - Red Light_1.tif:0728-0812,2636,0.00,0,0,0
94,0h_26 - Red Light_1.tif:0707-0919,2928,0.00,0,0,0
95,0h_26 - Red Light_1.tif:0643-0953,2616,0.06,0,49,0
96,0h_26 - Red Light_1.tif:0685-0959,2890,1.36,0,85,0
97,0h_26 - Red Light_1.tif:0680-0998,886,4.86,0,85,0
98,0h_26 - Red Light_1.tif:0682-1037,707,0.50,0,85,0
99,0h_26 - Red Light_1.tif:0752-0944,2481,2.821E-3,0,7,0
100,0h_26 - Red Light_1.tif:0759-1032,6329,0.84,0,85,0
101,0h_26 - Red Light_1.tif:0757-1138,1779,0.00,0,0,0
102,0h_26 - Red Light_1.tif:0810-1123,5492,0.00,0,0,0
103,0h_26 - Red Light_1.tif:0870-1043,1973,0.01,0,20,0
104,0h_26 - Red Light_1.tif:0856-0996,2431,6.41,0,85,0
105,0h_26 - Red Light_1.tif:0873-0954,1888,4.94,0,85,0
106,0h_26 - Red Light_1.tif:0805-0916,1343,0.00,0,0,0
107,0h_26 - Red Light_1.tif:0757-0894,1404,0.00,0,0,0
108,0h_26 - Red Light_1.tif:0755-0859,1137,0.00,0,0,0
109,0h_26 - Red Light_1.tif:0770-0836,1640,0.00,0,0,0
110,0h_26 - Red Light_1.tif:0810-0862,2661,9.395E-3,0,18,0
111,0h_26 - Red Light_1.tif:0817-0904,1310,0.00,0,0,0
112,0h_26 - Red Light_1.tif:0847-0887,1388,0.00,0,0,0
113,0h_26 - Red Light_1.tif:0874-0923,2047,0.00,0,0,0
114,0h_26 - Red Light_1.tif:0865-0838,1860,2.09,0,85,0
115,0h_26 - Red Light_1.tif:0895-0892,2047,0.00,0,0,0
116,0h_26 - Red Light_1.tif:0895-0832,2415,0.12,0,85,0
117,0h_26 - Red Light_1.tif:0901-0782,2065,5.85,0,85,0
118,0h_26 - Red Light_1.tif:0791-0688,1828,1.23,0,85,0
119,0h_26 - Red Light_1.tif:0770-0661,3541,0.58,0,85,0
120,0h_26 - Red Light_1.tif:0832-0622,2015,1.85,0,85,0
121,0h_26 - Red Light_1.tif:0821-0584,3472,0.05,0,54,0
122,0h_26 - Red Light_1.tif:0875-0633,2873,0.33,0,85,0
123,0h_26 - Red Light_1.tif:0745-0519,4283,0.00,0,0,0
124,0h_26 - Red Light_1.tif:0476-0172,1890,0.00,0,0,0
125,0h_26 - Red Light_1.tif:0414-0233,2635,0.00,0,0,0
126,0h_26 - Red Light_1.tif:0349-0265,1624,0.00,0,0,0
127,0h_26 - Red Light_1.tif:0422-0147,2363,0.00,0,0,0
128,0h_26 - Red Light_1.tif:0476-0135,1439,0.00,0,0,0
129,0h_26 - Red Light_1.tif:0567-0170,1911,0.00,0,0,0
130,0h_26 - Red Light_1.tif:0629-0189,2339,0.00,0,0,0
131,0h_26 - Red Light_1.tif:0698-0246,2983,0.00,0,0,0
132,0h_26 - Red Light_1.tif:0822-0282,2578,3.491E-3,0,7,0
133,0h_26 - Red Light_1.tif:0769-0248,3599,0.00,0,0,0
134,0h_26 - Red Light_1.tif:0862-0357,2648,0.00,0,0,0
135,0h_26 - Red Light_1.tif:0836-0232,3875,1.20,0,85,0
136,0h_26 - Red Light_1.tif:0779-0188,2262,0.00,0,0,0
137,0h_26 - Red Light_1.tif:0720-0210,1902,0.00,0,0,0
138,0h_26 - Red Light_1.tif:0720-0174,1081,0.00,0,0,0
139,0h_26 - Red Light_1.tif:0681-0192,868,0.00,0,0,0
140,0h_26 - Red Light_1.tif:0666-0139,2475,0.00,0,0,0
141,0h_26 - Red Light_1.tif:0603-0115,3420,0.03,0,49,0
142,0h_26 - Red Light_1.tif:0713-0145,1841,0.00,0,0,0
143,0h_26 - Red Light_1.tif:0789-0154,2402,0.00,0,0,0
144,0h_26 - Red Light_1.tif:0762-0144,1392,0.00,0,0,0
145,0h_26 - Red Light_1.tif:0224-0541,2261,0.00,0,0,0
146,0h_26 - Red Light_1.tif:0187-0551,1758,0.00,0,0,0
147,0h_26 - Red Light_1.tif:0210-0832,2381,2.11,0,85,0
148,0h_26 - Red Light_1.tif:0122-0941,5852,1.61,0,85,0
149,0h_26 - Red Light_1.tif:0162-0960,3485,4.65,0,85,0
150,0h_26 - Red Light_1.tif:0146-1021,2082,0.08,0,36,0
151,0h_26 - Red Light_1.tif:0211-1000,2303,0.01,0,27,0
152,0h_26 - Red Light_1.tif:0247-1027,2361,0.00,0,0,0
153,0h_26 - Red Light_1.tif:0205-1050,2325,0.00,0,0,0
154,0h_26 - Red Light_1.tif:0245-1083,1765,0.00,0,0,0
155,0h_26 - Red Light_1.tif:0221-1111,2592,0.00,0,0,0
156,0h_26 - Red Light_1.tif:0261-1138,1613,0.00,0,0,0
157,0h_26 - Red Light_1.tif:0300-1126,1086,0.00,0,0,0
158,0h_26 - Red Light_1.tif:0310-1154,1357,0.00,0,0,0
159,0h_26 - Red Light_1.tif:0205-1175,3859,0.00,0,0,0
160,0h_26 - Red Light_1.tif:0282-1218,3333,0.00,0,0,0
