 ,Label,Area,Mean,Min,Max,%Area
1,4T1_Raw_2-1_0h_02 - Red Light_11.tif:0155-0397,2062,15.90,0,85,0
2,4T1_Raw_2-1_0h_02 - Red Light_11.tif:0547-0066,1843,15.42,0,85,0
3,4T1_Raw_2-1_0h_02 - Red Light_11.tif:0512-0081,2727,1.84,0,85,0
4,4T1_Raw_2-1_0h_02 - Red Light_11.tif:0532-0161,1558,1.05,0,85,0
5,4T1_Raw_2-1_0h_02 - Red Light_11.tif:0559-0135,987,6.88,0,85,0
6,4T1_Raw_2-1_0h_02 - Red Light_11.tif:0642-0782,5233,0.74,0,85,0
7,4T1_Raw_2-1_0h_02 - Red Light_11.tif:0916-0877,2448,1.00,0,85,0
8,4T1_Raw_2-1_0h_02 - Red Light_11.tif:0745-1183,3817,0.67,0,85,0
9,4T1_Raw_2-1_0h_02 - Red Light_11.tif:0776-0142,3506,0.55,0,85,0
10,4T1_Raw_2-1_0h_02 - Red Light_11.tif:0678-0141,4364,0.63,0,85,0
11,4T1_Raw_2-1_0h_02 - Red Light_11.tif:0765-0104,2897,0.08,0,85,0
12,4T1_Raw_2-1_0h_02 - Red Light_11.tif:0612-0206,3275,0.24,0,85,0
13,4T1_Raw_2-1_0h_02 - Red Light_11.tif:0526-0211,1457,1.01,0,84,0
14,4T1_Raw_2-1_0h_02 - Red Light_11.tif:0766-0267,1295,0.09,0,42,0
15,4T1_Raw_2-1_0h_02 - Red Light_11.tif:0674-0236,1838,0.01,0,22,0
16,4T1_Raw_2-1_0h_02 - Red Light_11.tif:0778-0297,1562,0.50,0,85,0
17,4T1_Raw_2-1_0h_02 - Red Light_11.tif:0887-0254,1983,0.04,0,40,0
18,4T1_Raw_2-1_0h_02 - Red Light_11.tif:0885-0496,2420,2.70,0,85,0
19,4T1_Raw_2-1_0h_02 - Red Light_11.tif:0926-0257,2377,0.56,0,85,0
20,4T1_Raw_2-1_0h_02 - Red Light_11.tif:0846-0288,2291,0.44,0,76,0
21,4T1_Raw_2-1_0h_02 - Red Light_11.tif:0670-1123,3833,0.95,0,85,0
22,4T1_Raw_2-1_0h_02 - Red Light_11.tif:0294-0924,1441,7.56,0,85,0
23,4T1_Raw_2-1_0h_02 - Red Light_11.tif:0296-0884,1495,4.19,0,85,0
24,4T1_Raw_2-1_0h_02 - Red Light_11.tif:0318-0877,4078,1.95,0,85,0
25,4T1_Raw_2-1_0h_02 - Red Light_11.tif:0346-0980,4889,5.79,0,85,0
