 ,Label,Area,Mean,Min,Max,%Area
1,24h_17 - Red Light_1.tif:0206-0674,1610,0.00,0,0,0
2,24h_17 - Red Light_1.tif:0572-0633,1574,0.00,0,0,0
3,24h_17 - Red Light_1.tif:0540-0604,870,0.00,0,0,0
4,24h_17 - Red Light_1.tif:0563-0570,741,0.00,0,0,0
5,24h_17 - Red Light_1.tif:0580-0551,395,0.00,0,0,0
6,24h_17 - Red Light_1.tif:0558-0538,364,0.00,0,0,0
7,24h_17 - Red Light_1.tif:0533-0535,567,0.00,0,0,0
8,24h_17 - Red Light_1.tif:0385-0468,792,1.14,0,85,0
9,24h_17 - Red Light_1.tif:0413-0435,1416,0.24,0,85,0
10,24h_17 - Red Light_1.tif:0150-0661,576,0.00,0,0,0
11,24h_17 - Red Light_1.tif:0137-0690,1200,0.00,0,0,0
12,24h_17 - Red Light_1.tif:0656-0925,1601,0.03,0,28,0
13,24h_17 - Red Light_1.tif:0638-0962,1038,0.00,0,0,0
14,24h_17 - Red Light_1.tif:0555-0925,657,0.00,0,0,0
15,24h_17 - Red Light_1.tif:0718-0965,1309,0.00,0,0,0
16,24h_17 - Red Light_1.tif:0762-1008,622,0.00,0,0,0
17,24h_17 - Red Light_1.tif:0791-1014,899,0.00,0,0,0
18,24h_17 - Red Light_1.tif:0790-1059,689,0.00,0,0,0
19,24h_17 - Red Light_1.tif:0860-0962,1748,0.00,0,0,0
20,24h_17 - Red Light_1.tif:0903-0983,1162,0.00,0,0,0
21,24h_17 - Red Light_1.tif:0911-0936,1119,0.00,0,0,0
22,24h_17 - Red Light_1.tif:0890-0920,685,0.00,0,0,0
23,24h_17 - Red Light_1.tif:0824-0915,996,0.00,0,0,0
24,24h_17 - Red Light_1.tif:0823-0883,1003,0.00,0,0,0
25,24h_17 - Red Light_1.tif:0789-0894,916,0.00,0,0,0
26,24h_17 - Red Light_1.tif:0804-0999,786,0.00,0,0,0
27,24h_17 - Red Light_1.tif:0849-1038,1573,0.00,0,0,0
28,24h_17 - Red Light_1.tif:0835-1090,1021,0.00,0,0,0
29,24h_17 - Red Light_1.tif:0816-0539,1107,0.00,0,0,0
30,24h_17 - Red Light_1.tif:0646-0505,898,0.00,0,0,0
31,24h_17 - Red Light_1.tif:0794-0059,857,1.70,0,85,0
32,24h_17 - Red Light_1.tif:0865-0097,541,2.19,0,85,0
33,24h_17 - Red Light_1.tif:0886-0105,647,0.73,0,85,0
34,24h_17 - Red Light_1.tif:0830-0207,709,0.00,0,0,0
35,24h_17 - Red Light_1.tif:0802-0204,530,0.00,0,0,0
36,24h_17 - Red Light_1.tif:0833-0239,449,0.00,0,0,0
37,24h_17 - Red Light_1.tif:0910-0457,1088,0.08,0,85,0
38,24h_17 - Red Light_1.tif:0906-0497,572,0.03,0,17,0
39,24h_17 - Red Light_1.tif:0887-0452,861,0.00,0,0,0
40,24h_17 - Red Light_1.tif:0942-1209,607,0.00,0,0,0
41,24h_17 - Red Light_1.tif:0910-1229,505,0.00,0,0,0
42,24h_17 - Red Light_1.tif:0881-1233,686,0.00,0,0,0
43,24h_17 - Red Light_1.tif:0854-1235,605,0.00,0,0,0
44,24h_17 - Red Light_1.tif:0866-1261,504,0.00,0,0,0
45,24h_17 - Red Light_1.tif:0729-1034,995,0.00,0,0,0
46,24h_17 - Red Light_1.tif:0702-0996,821,0.00,0,0,0
47,24h_17 - Red Light_1.tif:0671-0989,545,0.00,0,0,0
48,24h_17 - Red Light_1.tif:0753-0863,1293,0.00,0,0,0
49,24h_17 - Red Light_1.tif:0597-0227,1105,0.00,0,0,0
50,24h_17 - Red Light_1.tif:0490-0834,1231,0.00,0,0,0
51,24h_17 - Red Light_1.tif:0428-0790,1526,0.00,0,0,0
52,24h_17 - Red Light_1.tif:0419-0853,1668,0.00,0,0,0
53,24h_17 - Red Light_1.tif:0497-0683,506,0.21,0,52,0
54,24h_17 - Red Light_1.tif:0475-0650,835,2.37,0,85,0
55,24h_17 - Red Light_1.tif:0434-1003,510,0.00,0,0,0
56,24h_17 - Red Light_1.tif:0519-0831,541,0.00,0,0,0
57,24h_17 - Red Light_1.tif:0588-0828,1132,0.10,0,54,0
58,24h_17 - Red Light_1.tif:0851-0808,1121,0.00,0,0,0
59,24h_17 - Red Light_1.tif:0856-0732,1448,0.00,0,0,0
60,24h_17 - Red Light_1.tif:0898-0732,1318,0.00,0,0,0
61,24h_17 - Red Light_1.tif:0885-0760,500,0.00,0,0,0
62,24h_17 - Red Light_1.tif:0877-0778,489,0.00,0,0,0
63,24h_17 - Red Light_1.tif:0890-0793,572,0.00,0,0,0
64,24h_17 - Red Light_1.tif:0926-0690,947,0.00,0,0,0
65,24h_17 - Red Light_1.tif:0600-1099,1263,0.00,0,0,0
66,24h_17 - Red Light_1.tif:0608-1056,1078,0.00,0,0,0
67,24h_17 - Red Light_1.tif:0559-1198,1086,0.00,0,0,0
68,24h_17 - Red Light_1.tif:0870-0530,1262,0.00,0,0,0
