 ,Label,Area,Mean,Min,Max,%Area
89,72h_4 - Red Light_11.tif:0644-1124,531,0.00,0,0,0
90,72h_4 - Red Light_11.tif:0611-1034,1539,0.00,0,0,0
91,72h_4 - Red Light_11.tif:0670-1187,2128,2.350E-3,0,4,0
92,72h_4 - Red Light_11.tif:0653-1238,1110,0.00,0,0,0
93,72h_4 - Red Light_11.tif:0687-1230,917,0.00,0,0,0
94,72h_4 - Red Light_11.tif:0732-1158,1780,0.00,0,0,0
95,72h_4 - Red Light_11.tif:0758-1139,1348,0.00,0,0,0
96,72h_4 - Red Light_11.tif:0495-0835,10484,2.098E-3,0,5,0
97,72h_4 - Red Light_11.tif:0644-0904,1097,0.00,0,0,0
98,72h_4 - Red Light_11.tif:0639-0940,1362,0.00,0,0,0
99,72h_4 - Red Light_11.tif:0669-0945,2464,0.00,0,0,0
100,72h_4 - Red Light_11.tif:0603-0901,2655,0.03,0,16,0
101,72h_4 - Red Light_11.tif:0619-0845,1319,0.79,0,85,0
102,72h_4 - Red Light_11.tif:0552-0745,1276,0.03,0,14,0
103,72h_4 - Red Light_11.tif:0532-0731,1047,0.00,0,0,0
104,72h_4 - Red Light_11.tif:0482-0766,1252,0.00,0,0,0
105,72h_4 - Red Light_11.tif:0316-0046,899,0.00,0,0,0
106,72h_4 - Red Light_11.tif:0318-0088,554,0.04,0,16,0
107,72h_4 - Red Light_11.tif:0371-0128,1802,0.01,0,11,0
108,72h_4 - Red Light_11.tif:0370-0148,1552,1.933E-3,0,3,0
109,72h_4 - Red Light_11.tif:0416-0168,1733,5.770E-4,0,1,0
110,72h_4 - Red Light_11.tif:0438-0215,8263,0.01,0,16,0
111,72h_4 - Red Light_11.tif:0525-0342,1858,0.13,0,39,0
112,72h_4 - Red Light_11.tif:0519-0376,966,0.04,0,26,0
113,72h_4 - Red Light_11.tif:0388-0288,949,0.76,0,37,0
114,72h_4 - Red Light_11.tif:0377-0328,715,0.03,0,11,0
115,72h_4 - Red Light_11.tif:0347-0373,882,0.05,0,14,0
116,72h_4 - Red Light_11.tif:0351-0412,1243,0.00,0,0,0
117,72h_4 - Red Light_11.tif:0385-0368,1367,0.00,0,0,0
118,72h_4 - Red Light_11.tif:0429-0398,1745,0.00,0,0,0
119,72h_4 - Red Light_11.tif:0458-0366,486,0.25,0,30,0
120,72h_4 - Red Light_11.tif:0385-0445,1204,6.645E-3,0,8,0
121,72h_4 - Red Light_11.tif:0346-0453,445,0.00,0,0,0
122,72h_4 - Red Light_11.tif:0362-0474,567,0.00,0,0,0
123,72h_4 - Red Light_11.tif:0339-0435,415,7.229E-3,0,3,0
124,72h_4 - Red Light_11.tif:0300-0413,954,0.61,0,42,0
125,72h_4 - Red Light_11.tif:0289-0457,1239,0.00,0,0,0
126,72h_4 - Red Light_11.tif:0257-0480,619,0.00,0,0,0
127,72h_4 - Red Light_11.tif:0254-0504,987,0.02,0,14,0
128,72h_4 - Red Light_11.tif:0312-0489,624,0.00,0,0,0
129,72h_4 - Red Light_11.tif:0336-0505,948,0.00,0,0,0
130,72h_4 - Red Light_11.tif:0248-0563,1031,1.940E-3,0,2,0
131,72h_4 - Red Light_11.tif:0294-0560,1106,3.617E-3,0,4,0
132,72h_4 - Red Light_11.tif:0278-0526,1415,0.00,0,0,0
133,72h_4 - Red Light_11.tif:0300-0591,1256,0.00,0,0,0
134,72h_4 - Red Light_11.tif:0349-0567,1149,0.30,0,35,0
135,72h_4 - Red Light_11.tif:0380-0518,2226,0.01,0,18,0
136,72h_4 - Red Light_11.tif:0239-0637,1304,0.00,0,0,0
137,72h_4 - Red Light_11.tif:0417-0489,1626,0.02,0,7,0
138,72h_4 - Red Light_11.tif:0450-0436,681,4.405E-3,0,3,0
139,72h_4 - Red Light_11.tif:0508-0551,1315,0.86,0,60,0
140,72h_4 - Red Light_11.tif:0468-0674,588,0.00,0,0,0
141,72h_4 - Red Light_11.tif:0468-0644,506,7.905E-3,0,4,0
142,72h_4 - Red Light_11.tif:0485-0663,374,0.00,0,0,0
143,72h_4 - Red Light_11.tif:0499-0688,293,0.00,0,0,0
144,72h_4 - Red Light_11.tif:0452-0615,704,0.00,0,0,0
145,72h_4 - Red Light_11.tif:0441-0693,1042,0.00,0,0,0
146,72h_4 - Red Light_11.tif:0401-0720,1091,5.500E-3,0,6,0
147,72h_4 - Red Light_11.tif:0346-0720,2316,0.06,0,18,0
148,72h_4 - Red Light_11.tif:0309-0787,1405,0.19,0,30,0
149,72h_4 - Red Light_11.tif:0340-0762,703,0.54,0,46,0
150,72h_4 - Red Light_11.tif:0347-0787,1382,0.00,0,0,0
151,72h_4 - Red Light_11.tif:0403-0772,1996,0.00,0,0,0
152,72h_4 - Red Light_11.tif:0423-0795,2100,0.22,0,36,0
153,72h_4 - Red Light_11.tif:0469-0053,3949,0.06,0,38,0
154,72h_4 - Red Light_11.tif:0416-0053,758,3.28,0,45,0
155,72h_4 - Red Light_11.tif:0545-0041,605,0.08,0,16,0
156,72h_4 - Red Light_11.tif:0518-0450,1421,1.21,0,42,0
157,72h_4 - Red Light_11.tif:0483-0450,1512,4.69,0,51,0
158,72h_4 - Red Light_11.tif:0530-0501,950,1.70,0,61,0
159,72h_4 - Red Light_11.tif:0564-0422,778,1.285E-3,0,1,0
160,72h_4 - Red Light_11.tif:0598-0378,1213,0.48,0,37,0
161,72h_4 - Red Light_11.tif:0667-0407,1743,0.10,0,19,0
162,72h_4 - Red Light_11.tif:0762-0429,776,0.00,0,0,0
163,72h_4 - Red Light_11.tif:0777-0404,1235,0.00,0,0,0
164,72h_4 - Red Light_11.tif:0720-0354,6587,0.00,0,0,0
165,72h_4 - Red Light_11.tif:0724-0481,1702,0.01,0,12,0
166,72h_4 - Red Light_11.tif:0688-0521,1585,0.00,0,0,0
167,72h_4 - Red Light_11.tif:0648-0536,906,7.726E-3,0,3,0
168,72h_4 - Red Light_11.tif:0670-0569,604,0.08,0,12,0
169,72h_4 - Red Light_11.tif:0623-0728,614,0.00,0,0,0
170,72h_4 - Red Light_11.tif:0612-0710,908,0.00,0,0,0
171,72h_4 - Red Light_11.tif:0624-0670,739,0.00,0,0,0
172,72h_4 - Red Light_11.tif:0656-0750,801,0.00,0,0,0
173,72h_4 - Red Light_11.tif:0697-0784,584,0.00,0,0,0
174,72h_4 - Red Light_11.tif:0719-0790,929,0.00,0,0,0
175,72h_4 - Red Light_11.tif:0674-0699,2260,0.00,0,0,0
176,72h_4 - Red Light_11.tif:0689-0653,3119,0.05,0,29,0
177,72h_4 - Red Light_11.tif:0728-0749,1319,0.03,0,18,0
178,72h_4 - Red Light_11.tif:0742-0728,964,0.07,0,8,0
179,72h_4 - Red Light_11.tif:0755-0785,1559,0.14,0,32,0
180,72h_4 - Red Light_11.tif:0759-0826,1208,0.04,0,12,0
181,72h_4 - Red Light_11.tif:0767-0840,818,0.44,0,19,0
182,72h_4 - Red Light_11.tif:0830-0765,7020,2.98,0,85,0
183,72h_4 - Red Light_11.tif:0807-0820,839,2.62,0,54,0
184,72h_4 - Red Light_11.tif:0804-0853,959,0.26,0,50,0
185,72h_4 - Red Light_11.tif:0764-0897,2460,0.00,0,0,0
186,72h_4 - Red Light_11.tif:0717-0949,1656,1.812E-3,0,3,0
187,72h_4 - Red Light_11.tif:0716-0903,1064,9.398E-4,0,1,0
188,72h_4 - Red Light_11.tif:0856-0922,2410,0.00,0,0,0
189,72h_4 - Red Light_11.tif:0880-0874,1775,2.254E-3,0,4,0
190,72h_4 - Red Light_11.tif:0781-0965,2766,1.89,0,40,0
191,72h_4 - Red Light_11.tif:0759-1005,750,6.667E-3,0,3,0
192,72h_4 - Red Light_11.tif:0713-1001,733,0.00,0,0,0
193,72h_4 - Red Light_11.tif:0666-0997,1330,3.008E-3,0,4,0
194,72h_4 - Red Light_11.tif:0762-1023,596,0.00,0,0,0
195,72h_4 - Red Light_11.tif:0773-1054,1194,8.375E-4,0,1,0
196,72h_4 - Red Light_11.tif:0784-1080,921,0.56,0,44,0
197,72h_4 - Red Light_11.tif:0803-1086,1637,0.05,0,19,0
198,72h_4 - Red Light_11.tif:0850-1127,1177,0.02,0,16,0
199,72h_4 - Red Light_11.tif:0855-1102,667,8.996E-3,0,6,0
200,72h_4 - Red Light_11.tif:0888-1096,2142,0.00,0,0,0
201,72h_4 - Red Light_11.tif:0884-1058,786,0.55,0,22,0
202,72h_4 - Red Light_11.tif:0884-1042,905,0.00,0,0,0
203,72h_4 - Red Light_11.tif:0836-0995,1469,0.00,0,0,0
204,72h_4 - Red Light_11.tif:0878-0987,2188,0.01,0,10,0
205,72h_4 - Red Light_11.tif:0873-1024,834,0.03,0,18,0
206,72h_4 - Red Light_11.tif:0925-1027,627,0.00,0,0,0
207,72h_4 - Red Light_11.tif:0601-0470,1208,0.13,0,26,0
208,72h_4 - Red Light_11.tif:0718-0613,1428,0.17,0,22,0
209,72h_4 - Red Light_11.tif:0857-1223,2169,0.20,0,32,0
210,72h_4 - Red Light_11.tif:0883-1176,1069,0.07,0,12,0
211,72h_4 - Red Light_11.tif:0910-1192,684,0.02,0,13,0
212,72h_4 - Red Light_11.tif:0892-1242,914,0.00,0,0,0
213,72h_4 - Red Light_11.tif:0908-1259,925,0.00,0,0,0
214,72h_4 - Red Light_11.tif:0936-1198,1239,0.00,0,0,0
215,72h_4 - Red Light_11.tif:0905-1140,639,0.26,0,33,0
216,72h_4 - Red Light_11.tif:0924-1125,738,0.00,0,0,0
217,72h_4 - Red Light_11.tif:0838-0683,1029,0.76,0,29,0
218,72h_4 - Red Light_11.tif:0843-0659,655,0.00,0,0,0
219,72h_4 - Red Light_11.tif:0788-0679,1531,0.04,0,14,0
220,72h_4 - Red Light_11.tif:0885-0637,1081,0.00,0,0,0
221,72h_4 - Red Light_11.tif:0924-0666,1760,0.04,0,53,0
222,72h_4 - Red Light_11.tif:0813-0512,781,0.62,0,28,0
223,72h_4 - Red Light_11.tif:0823-0545,979,0.02,0,7,0
224,72h_4 - Red Light_11.tif:0856-0572,794,0.00,0,0,0
225,72h_4 - Red Light_11.tif:0851-0511,690,0.38,0,35,0
226,72h_4 - Red Light_11.tif:0739-0089,972,0.00,0,0,0
227,72h_4 - Red Light_11.tif:0724-0144,1677,0.00,0,0,0
228,72h_4 - Red Light_11.tif:0786-0118,1867,0.00,0,0,0
229,72h_4 - Red Light_11.tif:0789-0058,849,1.82,0,56,0
230,72h_4 - Red Light_11.tif:0798-0030,1259,0.03,0,12,0
231,72h_4 - Red Light_11.tif:0834-0056,1709,5.851E-3,0,4,0
232,72h_4 - Red Light_11.tif:0873-0150,2241,0.00,0,0,0
233,72h_4 - Red Light_11.tif:0885-0205,2514,0.00,0,0,0
234,72h_4 - Red Light_11.tif:0929-0187,1749,0.01,0,10,0
235,72h_4 - Red Light_11.tif:0919-0133,1318,0.00,0,0,0
236,72h_4 - Red Light_11.tif:0881-0050,504,0.05,0,8,0
237,72h_4 - Red Light_11.tif:0856-0088,670,0.00,0,0,0
238,72h_4 - Red Light_11.tif:0866-0327,510,0.00,0,0,0
239,72h_4 - Red Light_11.tif:0872-0292,428,0.60,0,39,0
240,72h_4 - Red Light_11.tif:0886-0259,912,0.80,0,35,0
241,72h_4 - Red Light_11.tif:0909-0323,1270,1.54,0,85,0
242,72h_4 - Red Light_11.tif:0895-0389,527,0.00,0,0,0
243,72h_4 - Red Light_11.tif:0912-0416,792,0.00,0,0,0
244,72h_4 - Red Light_11.tif:0887-0461,1460,0.03,0,19,0
245,72h_4 - Red Light_11.tif:0916-0362,556,0.30,0,25,0
