 ,Label,Area,Mean,Min,Max,%Area
1,72h_4 - Red Light_11.tif:0135-0270,1245,1.35,0,57,0
2,72h_4 - Red Light_11.tif:0093-0328,985,0.16,0,13,0
3,72h_4 - Red Light_11.tif:0249-0353,3935,12.21,0,85,0
4,72h_4 - Red Light_11.tif:0359-0201,2295,4.83,0,64,0
5,72h_4 - Red Light_11.tif:0343-0328,596,21.92,0,80,0
6,72h_4 - Red Light_11.tif:0148-0580,2690,3.72,0,80,0
7,72h_4 - Red Light_11.tif:0158-0626,2595,4.77,0,80,0
8,72h_4 - Red Light_11.tif:0206-0752,3351,1.94,0,71,0
9,72h_4 - Red Light_11.tif:0288-0657,1161,5.51,0,46,0
10,72h_4 - Red Light_11.tif:0558-0626,19641,3.95,0,85,0
11,72h_4 - Red Light_11.tif:0452-0543,2245,1.10,0,40,0
12,72h_4 - Red Light_11.tif:0380-0601,6348,0.33,0,48,0
13,72h_4 - Red Light_11.tif:0538-0187,3408,17.81,0,85,0
14,72h_4 - Red Light_11.tif:0641-0063,6329,1.34,0,55,0
15,72h_4 - Red Light_11.tif:0728-0037,4864,16.60,0,85,0
16,72h_4 - Red Light_11.tif:0640-0444,2413,6.18,0,69,0
17,72h_4 - Red Light_11.tif:0898-0292,623,10.10,0,46,0
18,72h_4 - Red Light_11.tif:0884-0359,618,1.06,0,34,0
19,72h_4 - Red Light_11.tif:0756-0655,778,8.23,0,48,0
20,72h_4 - Red Light_11.tif:0646-0784,1300,61.42,0,85,0
21,72h_4 - Red Light_11.tif:0616-0807,1575,11.64,0,85,0
22,72h_4 - Red Light_11.tif:0714-0829,394,47.89,0,85,0
23,72h_4 - Red Light_11.tif:0695-0821,383,14.97,0,76,0
24,72h_4 - Red Light_11.tif:0791-1200,7267,12.34,0,85,0
25,72h_4 - Red Light_11.tif:0206-1125,3125,18.49,0,85,0
26,72h_4 - Red Light_11.tif:0702-1064,7233,1.99,0,69,0
27,72h_4 - Red Light_11.tif:0936-0049,1404,13.32,0,78,0
28,72h_4 - Red Light_11.tif:0287-0730,1006,3.08,0,42,0
