 ,Label,Area,Mean,Min,Max,%Area
1,4T1_Raw_2-1_24h_09 - Red Light_11.tif:0056-0037,2670,0.00,0,0,0
2,4T1_Raw_2-1_24h_09 - Red Light_11.tif:0050-0083,1105,0.00,0,0,0
3,4T1_Raw_2-1_24h_09 - Red Light_11.tif:0103-0062,2327,0.00,0,0,0
4,4T1_Raw_2-1_24h_09 - Red Light_11.tif:0121-0103,1296,0.00,0,0,0
5,4T1_Raw_2-1_24h_09 - Red Light_11.tif:0126-0136,1130,0.00,0,0,0
6,4T1_Raw_2-1_24h_09 - Red Light_11.tif:0090-0120,1176,0.00,0,0,0
7,4T1_Raw_2-1_24h_09 - Red Light_11.tif:0066-0116,1175,0.00,0,0,0
8,4T1_Raw_2-1_24h_09 - Red Light_11.tif:0077-0169,1024,0.00,0,0,0
9,4T1_Raw_2-1_24h_09 - Red Light_11.tif:0084-0224,2104,0.00,0,0,0
10,4T1_Raw_2-1_24h_09 - Red Light_11.tif:0038-0181,1266,0.07,0,84,0
11,4T1_Raw_2-1_24h_09 - Red Light_11.tif:0107-0015,660,0.00,0,0,0
12,4T1_Raw_2-1_24h_09 - Red Light_11.tif:0132-0025,868,0.00,0,0,0
13,4T1_Raw_2-1_24h_09 - Red Light_11.tif:0170-0079,1839,0.00,0,0,0
14,4T1_Raw_2-1_24h_09 - Red Light_11.tif:0258-0047,887,0.00,0,0,0
15,4T1_Raw_2-1_24h_09 - Red Light_11.tif:0284-0062,580,0.00,0,0,0
16,4T1_Raw_2-1_24h_09 - Red Light_11.tif:0304-0027,1112,0.00,0,0,0
17,4T1_Raw_2-1_24h_09 - Red Light_11.tif:0297-0087,984,0.06,0,61,0
18,4T1_Raw_2-1_24h_09 - Red Light_11.tif:0297-0183,1920,0.03,0,59,0
19,4T1_Raw_2-1_24h_09 - Red Light_11.tif:0336-0202,1833,0.02,0,28,0
20,4T1_Raw_2-1_24h_09 - Red Light_11.tif:0346-0252,1865,0.00,0,0,0
21,4T1_Raw_2-1_24h_09 - Red Light_11.tif:0297-0333,2528,0.00,0,0,0
22,4T1_Raw_2-1_24h_09 - Red Light_11.tif:0242-0313,2462,0.06,0,85,0
