 ,Label,Area,Mean,Min,Max,%Area
1,0h_13 - Red Light_11.tif:0300-0054,3907,0.10,0,70,0
2,0h_13 - Red Light_11.tif:0503-0173,4638,0.32,0,85,0
3,0h_13 - Red Light_11.tif:0355-0267,1478,0.14,0,85,0
4,0h_13 - Red Light_11.tif:0369-0336,4827,0.20,0,85,0
5,0h_13 - Red Light_11.tif:0430-0355,1778,0.59,0,54,0
6,0h_13 - Red Light_11.tif:0410-0427,2637,0.29,0,85,0
7,0h_13 - Red Light_11.tif:0416-0437,2067,0.28,0,85,0
8,0h_13 - Red Light_11.tif:0240-0396,1689,0.29,0,85,0
9,0h_13 - Red Light_11.tif:0267-0503,3183,0.26,0,85,0
10,0h_13 - Red Light_11.tif:0205-0585,7223,0.72,0,85,0
11,0h_13 - Red Light_11.tif:0315-0399,4078,0.85,0,78,0
12,0h_13 - Red Light_11.tif:0300-0589,1359,0.18,0,83,0
13,0h_13 - Red Light_11.tif:0270-0629,1821,0.15,0,54,0
14,0h_13 - Red Light_11.tif:0226-0676,1779,0.14,0,74,0
15,0h_13 - Red Light_11.tif:0324-0654,1068,0.77,0,85,0
16,0h_13 - Red Light_11.tif:0287-0693,1746,0.12,0,85,0
17,0h_13 - Red Light_11.tif:0364-0718,1610,0.10,0,85,0
18,0h_13 - Red Light_11.tif:0264-0813,3061,0.02,0,31,0
19,0h_13 - Red Light_11.tif:0294-0826,2034,0.05,0,36,0
20,0h_13 - Red Light_11.tif:0364-0800,1655,0.17,0,63,0
21,0h_13 - Red Light_11.tif:0377-0863,3204,0.12,0,57,0
22,0h_13 - Red Light_11.tif:0386-0818,1956,0.14,0,51,0
23,0h_13 - Red Light_11.tif:0453-0796,2251,0.22,0,85,0
24,0h_13 - Red Light_11.tif:0442-0855,2002,0.09,0,81,0
25,0h_13 - Red Light_11.tif:0250-1046,2624,0.09,0,79,0
26,0h_13 - Red Light_11.tif:0190-1074,2969,0.24,0,85,0
27,0h_13 - Red Light_11.tif:0315-1010,2474,0.04,0,39,0
28,0h_13 - Red Light_11.tif:0427-0944,2048,0.97,0,85,0
29,0h_13 - Red Light_11.tif:0385-0935,2241,0.11,0,81,0
30,0h_13 - Red Light_11.tif:0366-0991,907,0.55,0,85,0
31,0h_13 - Red Light_11.tif:0351-1046,3384,0.21,0,85,0
32,0h_13 - Red Light_11.tif:0367-1110,5520,0.17,0,85,0
33,0h_13 - Red Light_11.tif:0467-0339,1912,0.29,0,57,0
34,0h_13 - Red Light_11.tif:0477-0394,2766,0.28,0,68,0
35,0h_13 - Red Light_11.tif:0497-0240,1145,0.45,0,85,0
36,0h_13 - Red Light_11.tif:0561-0219,2392,0.19,0,85,0
37,0h_13 - Red Light_11.tif:0506-0266,1556,1.30,0,84,0
38,0h_13 - Red Light_11.tif:0550-0268,4653,0.09,0,73,0
39,0h_13 - Red Light_11.tif:0434-0670,2987,2.85,0,85,0
40,0h_13 - Red Light_11.tif:0458-0752,1895,0.04,0,51,0
41,0h_13 - Red Light_11.tif:0485-0817,1903,0.13,0,51,0
42,0h_13 - Red Light_11.tif:0487-0875,2374,0.30,0,82,0
43,0h_13 - Red Light_11.tif:0469-0895,1656,0.31,0,85,0
44,0h_13 - Red Light_11.tif:0434-1022,2836,1.80,0,85,0
45,0h_13 - Red Light_11.tif:0448-1069,1655,0.17,0,60,0
46,0h_13 - Red Light_11.tif:0481-1119,2419,0.10,0,85,0
47,0h_13 - Red Light_11.tif:0455-1210,1925,0.07,0,55,0
48,0h_13 - Red Light_11.tif:0430-1218,1594,0.01,0,11,0
49,0h_13 - Red Light_11.tif:0503-1219,2797,1.88,0,85,0
50,0h_13 - Red Light_11.tif:0574-1238,2882,0.14,0,79,0
51,0h_13 - Red Light_11.tif:0576-1209,1380,4.75,0,81,0
52,0h_13 - Red Light_11.tif:0517-1172,2543,0.09,0,75,0
53,0h_13 - Red Light_11.tif:0663-1215,8387,0.90,0,85,0
54,0h_13 - Red Light_11.tif:0590-1097,6229,0.07,0,85,0
55,0h_13 - Red Light_11.tif:0523-1073,2915,0.12,0,51,0
56,0h_13 - Red Light_11.tif:0478-0998,2447,0.25,0,82,0
57,0h_13 - Red Light_11.tif:0486-0958,1317,0.17,0,45,0
58,0h_13 - Red Light_11.tif:0594-1021,2314,0.17,0,85,0
59,0h_13 - Red Light_11.tif:0616-0996,1495,0.15,0,57,0
60,0h_13 - Red Light_11.tif:0711-1037,1918,0.16,0,85,0
61,0h_13 - Red Light_11.tif:0578-0939,3424,0.81,0,85,0
62,0h_13 - Red Light_11.tif:0544-0972,1069,1.60,0,82,0
63,0h_13 - Red Light_11.tif:0522-0922,1255,0.21,0,55,0
64,0h_13 - Red Light_11.tif:0518-0866,1901,0.50,0,69,0
65,0h_13 - Red Light_11.tif:0553-0806,4446,0.12,0,72,0
66,0h_13 - Red Light_11.tif:0646-0866,3750,0.23,0,85,0
67,0h_13 - Red Light_11.tif:0697-0796,3859,1.74,0,85,0
68,0h_13 - Red Light_11.tif:0774-0889,3108,0.14,0,85,0
69,0h_13 - Red Light_11.tif:0835-0976,1652,0.35,0,75,0
70,0h_13 - Red Light_11.tif:0860-0972,1656,0.06,0,34,0
71,0h_13 - Red Light_11.tif:0818-1057,1930,0.16,0,75,0
72,0h_13 - Red Light_11.tif:0827-1080,1708,1.04,0,63,0
73,0h_13 - Red Light_11.tif:0162-0691,3401,0.10,0,78,0
74,0h_13 - Red Light_11.tif:0178-0729,1465,0.12,0,61,0
75,0h_13 - Red Light_11.tif:0151-0753,1139,0.18,0,85,0
76,0h_13 - Red Light_11.tif:0102-1008,6198,0.05,0,85,0
77,0h_13 - Red Light_11.tif:0142-1150,2851,0.04,0,53,0
78,0h_13 - Red Light_11.tif:0235-1211,2579,0.13,0,85,0
79,0h_13 - Red Light_11.tif:0245-0241,1548,0.17,0,60,0
80,0h_13 - Red Light_11.tif:0189-0213,1454,13.73,0,85,0
