 ,Label,Area,Mean,Min,Max,%Area
1,0h_13 - Red Light_11.tif:0277-0333,4014,1.42,0,85,0
2,0h_13 - Red Light_11.tif:0520-0608,2857,10.67,0,85,0
3,0h_13 - Red Light_11.tif:0327-0899,5103,3.33,0,85,0
4,0h_13 - Red Light_11.tif:0670-0419,7083,8.56,0,85,0
5,0h_13 - Red Light_11.tif:0453-0303,2788,6.41,0,85,0
6,0h_13 - Red Light_11.tif:0710-0281,3415,1.19,0,85,0
7,0h_13 - Red Light_11.tif:0895-0734,3538,14.84,0,85,0
8,0h_13 - Red Light_11.tif:0556-0900,2486,4.11,0,85,0
9,0h_13 - Red Light_11.tif:0643-0090,8482,1.26,0,85,0
10,0h_13 - Red Light_11.tif:0776-0453,3353,1.40,0,85,0
11,0h_13 - Red Light_11.tif:0374-1184,1863,4.97,0,85,0
