 ,Label,Area,Mean,Min,Max,%Area
43,72h_5 - Red Light_1.tif:0116-0471,1128,0.11,0,16,0
44,72h_5 - Red Light_1.tif:0131-0428,1393,0.13,0,15,0
45,72h_5 - Red Light_1.tif:0107-0410,774,0.03,0,7,0
46,72h_5 - Red Light_1.tif:0175-0409,1338,0.05,0,21,0
47,72h_5 - Red Light_1.tif:0209-0373,2384,0.25,0,28,0
48,72h_5 - Red Light_1.tif:0237-0295,1546,0.03,0,14,0
49,72h_5 - Red Light_1.tif:0204-0282,1890,0.05,0,18,0
50,72h_5 - Red Light_1.tif:0192-0249,1207,0.12,0,19,0
51,72h_5 - Red Light_1.tif:0223-0194,726,0.08,0,16,0
52,72h_5 - Red Light_1.tif:0248-0234,1243,1.609E-3,0,1,0
53,72h_5 - Red Light_1.tif:0268-0250,1134,0.00,0,0,0
54,72h_5 - Red Light_1.tif:0080-0654,1505,0.11,0,16,0
55,72h_5 - Red Light_1.tif:0115-0579,977,5.118E-3,0,3,0
56,72h_5 - Red Light_1.tif:0085-0527,885,2.03,0,63,0
57,72h_5 - Red Light_1.tif:0149-0637,1403,0.07,0,12,0
58,72h_5 - Red Light_1.tif:0138-0590,1599,0.01,0,7,0
59,72h_5 - Red Light_1.tif:0109-0673,1544,0.26,0,27,0
60,72h_5 - Red Light_1.tif:0076-0705,832,0.02,0,6,0
61,72h_5 - Red Light_1.tif:0031-0699,662,0.00,0,0,0
62,72h_5 - Red Light_1.tif:0070-0723,1766,0.01,0,6,0
63,72h_5 - Red Light_1.tif:0037-0743,775,5.161E-3,0,4,0
64,72h_5 - Red Light_1.tif:0147-0725,1498,0.04,0,14,0
65,72h_5 - Red Light_1.tif:0187-0751,1358,0.11,0,73,0
66,72h_5 - Red Light_1.tif:0151-0806,4056,0.23,0,39,0
67,72h_5 - Red Light_1.tif:0069-0841,2143,0.06,0,21,0
68,72h_5 - Red Light_1.tif:0045-0883,1447,0.01,0,10,0
69,72h_5 - Red Light_1.tif:0085-0912,1126,0.05,0,8,0
70,72h_5 - Red Light_1.tif:0060-0954,1778,1.125E-3,0,1,0
71,72h_5 - Red Light_1.tif:0046-0919,569,0.02,0,7,0
72,72h_5 - Red Light_1.tif:0080-0758,782,0.12,0,25,0
73,72h_5 - Red Light_1.tif:0070-0781,841,0.62,0,32,0
74,72h_5 - Red Light_1.tif:0032-0789,1681,0.02,0,38,0
75,72h_5 - Red Light_1.tif:0029-0839,533,2.25,0,49,0
76,72h_5 - Red Light_1.tif:0145-0871,2855,0.05,0,21,0
77,72h_5 - Red Light_1.tif:0093-0891,1240,8.065E-3,0,7,0
78,72h_5 - Red Light_1.tif:0227-1048,1785,0.43,0,23,0
79,72h_5 - Red Light_1.tif:0186-1053,1548,0.58,0,27,0
80,72h_5 - Red Light_1.tif:0174-1100,1235,0.00,0,0,0
81,72h_5 - Red Light_1.tif:0132-1238,2796,0.08,0,36,0
82,72h_5 - Red Light_1.tif:0150-1031,1237,0.10,0,14,0
83,72h_5 - Red Light_1.tif:0184-1008,735,1.65,0,43,0
84,72h_5 - Red Light_1.tif:0173-0980,534,2.08,0,34,0
85,72h_5 - Red Light_1.tif:0194-0896,467,3.71,0,33,0
86,72h_5 - Red Light_1.tif:0212-0867,692,0.03,0,9,0
87,72h_5 - Red Light_1.tif:0232-0829,746,0.30,0,18,0
88,72h_5 - Red Light_1.tif:0239-0851,642,0.04,0,11,0
89,72h_5 - Red Light_1.tif:0244-0877,923,0.00,0,0,0
90,72h_5 - Red Light_1.tif:0265-0848,490,0.31,0,23,0
91,72h_5 - Red Light_1.tif:0282-0856,1280,7.813E-4,0,1,0
92,72h_5 - Red Light_1.tif:0270-0930,1551,0.06,0,12,0
93,72h_5 - Red Light_1.tif:0280-1060,1505,0.00,0,0,0
94,72h_5 - Red Light_1.tif:0230-1000,1586,9.458E-3,0,6,0
95,72h_5 - Red Light_1.tif:0389-1056,1337,0.71,0,33,0
96,72h_5 - Red Light_1.tif:0437-1083,2118,3.31,0,54,0
97,72h_5 - Red Light_1.tif:0410-0988,1559,0.02,0,10,0
98,72h_5 - Red Light_1.tif:0416-0920,746,0.01,0,6,0
99,72h_5 - Red Light_1.tif:0434-0934,875,0.44,0,30,0
100,72h_5 - Red Light_1.tif:0185-0564,807,0.02,0,9,0
101,72h_5 - Red Light_1.tif:0204-0573,1560,1.12,0,39,0
102,72h_5 - Red Light_1.tif:0181-0642,1406,0.94,0,47,0
103,72h_5 - Red Light_1.tif:0184-0696,2222,0.21,0,31,0
104,72h_5 - Red Light_1.tif:0227-0658,501,0.16,0,25,0
105,72h_5 - Red Light_1.tif:0229-0643,764,0.50,0,23,0
106,72h_5 - Red Light_1.tif:0251-0691,974,0.10,0,23,0
107,72h_5 - Red Light_1.tif:0296-0703,685,0.05,0,13,0
108,72h_5 - Red Light_1.tif:0333-0789,1130,0.11,0,17,0
109,72h_5 - Red Light_1.tif:0308-0763,1002,0.80,0,26,0
110,72h_5 - Red Light_1.tif:0266-0737,1234,3.63,0,34,0
111,72h_5 - Red Light_1.tif:0254-0714,415,1.00,0,16,0
112,72h_5 - Red Light_1.tif:0214-0792,2027,0.03,0,8,0
113,72h_5 - Red Light_1.tif:0371-0693,1261,0.88,0,35,0
114,72h_5 - Red Light_1.tif:0390-0720,1042,0.36,0,18,0
115,72h_5 - Red Light_1.tif:0430-0710,1036,0.02,0,9,0
116,72h_5 - Red Light_1.tif:0408-0653,1023,0.04,0,7,0
117,72h_5 - Red Light_1.tif:0365-0603,577,0.50,0,39,0
118,72h_5 - Red Light_1.tif:0450-0548,1394,0.02,0,9,0
119,72h_5 - Red Light_1.tif:0429-0590,481,2.93,0,85,0
120,72h_5 - Red Light_1.tif:0429-0611,828,0.62,0,18,0
121,72h_5 - Red Light_1.tif:0466-0683,767,0.13,0,16,0
122,72h_5 - Red Light_1.tif:0474-0704,920,0.19,0,13,0
123,72h_5 - Red Light_1.tif:0488-0616,828,0.02,0,5,0
124,72h_5 - Red Light_1.tif:0515-0637,579,0.36,0,23,0
125,72h_5 - Red Light_1.tif:0567-0642,1602,0.22,0,20,0
126,72h_5 - Red Light_1.tif:0515-0677,1472,0.51,0,85,0
127,72h_5 - Red Light_1.tif:0484-0739,1551,0.35,0,26,0
128,72h_5 - Red Light_1.tif:0532-0753,876,0.22,0,19,0
129,72h_5 - Red Light_1.tif:0633-0656,951,0.29,0,54,0
130,72h_5 - Red Light_1.tif:0650-0607,1321,0.29,0,21,0
131,72h_5 - Red Light_1.tif:0325-0197,786,0.43,0,13,0
132,72h_5 - Red Light_1.tif:0315-0224,526,1.52,0,29,0
133,72h_5 - Red Light_1.tif:0339-0236,555,3.56,0,44,0
134,72h_5 - Red Light_1.tif:0342-0280,682,2.19,0,29,0
135,72h_5 - Red Light_1.tif:0369-0263,637,2.38,0,27,0
136,72h_5 - Red Light_1.tif:0397-0306,814,0.22,0,12,0
137,72h_5 - Red Light_1.tif:0411-0294,703,1.92,0,33,0
138,72h_5 - Red Light_1.tif:0438-0165,661,0.06,0,21,0
139,72h_5 - Red Light_1.tif:0442-0217,1361,2.13,0,39,0
140,72h_5 - Red Light_1.tif:0496-0254,947,0.27,0,16,0
141,72h_5 - Red Light_1.tif:0504-0291,1043,0.40,0,23,0
142,72h_5 - Red Light_1.tif:0535-0275,963,0.40,0,32,0
143,72h_5 - Red Light_1.tif:0545-0234,646,0.31,0,24,0
144,72h_5 - Red Light_1.tif:0559-0281,888,0.78,0,24,0
145,72h_5 - Red Light_1.tif:0580-0243,916,0.07,0,21,0
146,72h_5 - Red Light_1.tif:0540-0399,1270,0.06,0,9,0
147,72h_5 - Red Light_1.tif:0480-0420,1512,0.04,0,14,0
148,72h_5 - Red Light_1.tif:0455-0484,1335,0.03,0,10,0
149,72h_5 - Red Light_1.tif:0492-0510,980,0.25,0,14,0
150,72h_5 - Red Light_1.tif:0507-0492,1187,0.14,0,13,0
151,72h_5 - Red Light_1.tif:0602-0447,1218,0.55,0,67,0
152,72h_5 - Red Light_1.tif:0582-0537,2105,0.70,0,37,0
153,72h_5 - Red Light_1.tif:0626-0480,1252,0.78,0,26,0
154,72h_5 - Red Light_1.tif:0625-0555,763,1.34,0,33,0
155,72h_5 - Red Light_1.tif:0562-0603,522,0.43,0,18,0
156,72h_5 - Red Light_1.tif:0637-0305,1419,0.62,0,57,0
157,72h_5 - Red Light_1.tif:0646-0341,1808,0.20,0,16,0
158,72h_5 - Red Light_1.tif:0586-0373,768,0.36,0,28,0
159,72h_5 - Red Light_1.tif:0650-0249,523,0.13,0,13,0
160,72h_5 - Red Light_1.tif:0684-0280,1525,0.20,0,32,0
161,72h_5 - Red Light_1.tif:0695-0402,1516,0.03,0,15,0
162,72h_5 - Red Light_1.tif:0679-0493,908,0.03,0,7,0
163,72h_5 - Red Light_1.tif:0708-0539,571,0.06,0,10,0
164,72h_5 - Red Light_1.tif:0700-0576,771,6.485E-3,0,3,0
165,72h_5 - Red Light_1.tif:0714-0441,1498,2.43,0,35,0
166,72h_5 - Red Light_1.tif:0535-1010,1473,0.06,0,11,0
167,72h_5 - Red Light_1.tif:0538-1061,1904,0.01,0,7,0
168,72h_5 - Red Light_1.tif:0582-1077,1096,0.07,0,14,0
169,72h_5 - Red Light_1.tif:0550-0981,582,2.88,0,47,0
170,72h_5 - Red Light_1.tif:0493-0937,1043,1.01,0,31,0
171,72h_5 - Red Light_1.tif:0473-0953,1093,0.34,0,17,0
172,72h_5 - Red Light_1.tif:0558-0926,1717,0.39,0,19,0
173,72h_5 - Red Light_1.tif:0580-0942,1177,0.02,0,8,0
174,72h_5 - Red Light_1.tif:0627-1037,960,0.29,0,28,0
175,72h_5 - Red Light_1.tif:0637-1080,518,1.33,0,33,0
176,72h_5 - Red Light_1.tif:0718-1127,1743,9.753E-3,0,7,0
177,72h_5 - Red Light_1.tif:0731-1190,2937,0.18,0,36,0
178,72h_5 - Red Light_1.tif:0627-1162,2071,0.21,0,23,0
179,72h_5 - Red Light_1.tif:0664-1122,914,1.20,0,53,0
180,72h_5 - Red Light_1.tif:0738-1057,1928,0.36,0,39,0
181,72h_5 - Red Light_1.tif:0664-1019,1061,1.76,0,29,0
182,72h_5 - Red Light_1.tif:0620-1203,1940,0.02,0,15,0
183,72h_5 - Red Light_1.tif:0495-1162,1225,0.00,0,0,0
184,72h_5 - Red Light_1.tif:0519-1140,1575,0.01,0,12,0
185,72h_5 - Red Light_1.tif:0758-1110,1524,0.52,0,50,0
186,72h_5 - Red Light_1.tif:0738-1130,948,0.00,0,0,0
187,72h_5 - Red Light_1.tif:0820-1135,1206,0.02,0,11,0
188,72h_5 - Red Light_1.tif:0798-1178,1507,3.318E-3,0,5,0
189,72h_5 - Red Light_1.tif:0553-0072,1209,1.72,0,40,0
190,72h_5 - Red Light_1.tif:0529-0105,590,1.18,0,26,0
191,72h_5 - Red Light_1.tif:0544-0096,494,1.73,0,31,0
192,72h_5 - Red Light_1.tif:0588-0118,1296,0.41,0,34,0
193,72h_5 - Red Light_1.tif:0638-0138,1726,1.00,0,38,0
194,72h_5 - Red Light_1.tif:0646-0201,876,3.78,0,43,0
195,72h_5 - Red Light_1.tif:0668-0226,620,0.63,0,30,0
196,72h_5 - Red Light_1.tif:0682-0212,581,1.46,0,48,0
197,72h_5 - Red Light_1.tif:0677-0168,746,0.54,0,24,0
198,72h_5 - Red Light_1.tif:0721-0182,1379,0.06,0,16,0
199,72h_5 - Red Light_1.tif:0745-0228,722,0.17,0,18,0
200,72h_5 - Red Light_1.tif:0782-0154,1920,0.12,0,23,0
201,72h_5 - Red Light_1.tif:0786-0115,774,0.01,0,7,0
202,72h_5 - Red Light_1.tif:0784-0188,1075,0.89,0,50,0
203,72h_5 - Red Light_1.tif:0766-0262,534,0.69,0,32,0
204,72h_5 - Red Light_1.tif:0764-0238,377,0.23,0,8,0
205,72h_5 - Red Light_1.tif:0369-0795,863,0.06,0,14,0
206,72h_5 - Red Light_1.tif:0426-0785,788,0.05,0,9,0
207,72h_5 - Red Light_1.tif:0854-0044,2185,2.49,0,82,0
208,72h_5 - Red Light_1.tif:0916-0082,979,0.12,0,11,0
209,72h_5 - Red Light_1.tif:0863-0122,1095,0.17,0,22,0
210,72h_5 - Red Light_1.tif:0838-0171,1471,0.04,0,13,0
211,72h_5 - Red Light_1.tif:0882-0142,573,0.53,0,40,0
212,72h_5 - Red Light_1.tif:0916-0121,1009,0.33,0,29,0
213,72h_5 - Red Light_1.tif:0906-0177,1040,0.37,0,35,0
214,72h_5 - Red Light_1.tif:0850-0249,1794,0.28,0,30,0
215,72h_5 - Red Light_1.tif:0791-0275,1761,0.40,0,30,0
216,72h_5 - Red Light_1.tif:0737-0345,2771,1.12,0,37,0
217,72h_5 - Red Light_1.tif:0814-0322,2490,1.73,0,46,0
218,72h_5 - Red Light_1.tif:0850-0422,15698,0.59,0,85,0
219,72h_5 - Red Light_1.tif:0744-0483,879,0.39,0,23,0
220,72h_5 - Red Light_1.tif:0811-0517,446,5.69,0,35,0
221,72h_5 - Red Light_1.tif:0779-0532,1015,0.76,0,30,0
222,72h_5 - Red Light_1.tif:0800-0559,930,0.91,0,28,0
223,72h_5 - Red Light_1.tif:0895-0551,1190,0.74,0,37,0
224,72h_5 - Red Light_1.tif:0858-0577,1291,1.12,0,36,0
225,72h_5 - Red Light_1.tif:0811-0602,1900,4.737E-3,0,8,0
226,72h_5 - Red Light_1.tif:0868-0640,938,0.10,0,13,0
227,72h_5 - Red Light_1.tif:0852-0684,1339,0.03,0,18,0
228,72h_5 - Red Light_1.tif:0916-0603,366,6.22,0,50,0
229,72h_5 - Red Light_1.tif:0734-0788,981,0.09,0,42,0
230,72h_5 - Red Light_1.tif:0730-0815,1694,0.05,0,15,0
231,72h_5 - Red Light_1.tif:0777-0866,1106,1.808E-3,0,2,0
232,72h_5 - Red Light_1.tif:0855-0949,3313,0.09,0,32,0
233,72h_5 - Red Light_1.tif:0825-1004,1644,0.26,0,20,0
234,72h_5 - Red Light_1.tif:0907-0971,2703,0.01,0,6,0
235,72h_5 - Red Light_1.tif:0849-1063,781,0.01,0,9,0
236,72h_5 - Red Light_1.tif:0914-1185,1383,0.04,0,20,0
237,72h_5 - Red Light_1.tif:0794-0739,1333,1.74,0,56,0
238,72h_5 - Red Light_1.tif:0740-0752,1086,0.02,0,8,0
239,72h_5 - Red Light_1.tif:0841-1209,913,0.08,0,12,0
240,72h_5 - Red Light_1.tif:0818-1226,969,3.096E-3,0,3,0
241,72h_5 - Red Light_1.tif:0793-1235,767,1.66,0,29,0
242,72h_5 - Red Light_1.tif:0932-1252,325,0.00,0,0,0
243,72h_5 - Red Light_1.tif:0879-1224,780,0.00,0,0,0
244,72h_5 - Red Light_1.tif:0928-0261,546,0.14,0,27,0
245,72h_5 - Red Light_1.tif:0891-0307,658,0.08,0,10,0
