 ,Label,Area,Mean,Min,Max,%Area
1,72h_28 - Red Light_1.tif:0128-0254,574,0.22,0,71,0
2,72h_28 - Red Light_1.tif:0199-0469,830,0.54,0,78,0
3,72h_28 - Red Light_1.tif:0170-0469,499,0.27,0,63,0
4,72h_28 - Red Light_1.tif:0238-0620,858,0.13,0,22,0
5,72h_28 - Red Light_1.tif:0244-0550,1145,0.13,0,19,0
6,72h_28 - Red Light_1.tif:0234-0504,1586,0.05,0,35,0
7,72h_28 - Red Light_1.tif:0194-0501,1053,0.06,0,17,0
8,72h_28 - Red Light_1.tif:0175-0535,1118,0.10,0,50,0
9,72h_28 - Red Light_1.tif:0162-0504,874,0.09,0,32,0
10,72h_28 - Red Light_1.tif:0089-0670,1570,0.13,0,85,0
11,72h_28 - Red Light_1.tif:0062-0615,1278,0.70,0,85,0
12,72h_28 - Red Light_1.tif:0327-0912,2287,1.89,0,85,0
13,72h_28 - Red Light_1.tif:0326-0965,1726,0.19,0,85,0
14,72h_28 - Red Light_1.tif:0336-0989,1672,0.22,0,85,0
15,72h_28 - Red Light_1.tif:0118-0932,2230,0.72,0,85,0
16,72h_28 - Red Light_1.tif:0274-0140,1116,0.13,0,68,0
17,72h_28 - Red Light_1.tif:0285-0108,871,0.41,0,85,0
18,72h_28 - Red Light_1.tif:0264-0095,608,0.17,0,85,0
19,72h_28 - Red Light_1.tif:0221-0044,1232,0.17,0,73,0
20,72h_28 - Red Light_1.tif:0184-0053,1740,0.58,0,56,0
21,72h_28 - Red Light_1.tif:0408-0094,2326,0.11,0,56,0
22,72h_28 - Red Light_1.tif:0427-0062,1181,0.19,0,58,0
23,72h_28 - Red Light_1.tif:0454-0103,965,0.24,0,54,0
24,72h_28 - Red Light_1.tif:0513-0619,1586,0.08,0,35,0
25,72h_28 - Red Light_1.tif:0525-0665,1327,0.25,0,52,0
26,72h_28 - Red Light_1.tif:0537-0707,1002,0.48,0,75,0
27,72h_28 - Red Light_1.tif:0679-0605,1311,0.19,0,65,0
28,72h_28 - Red Light_1.tif:0692-0568,1445,0.10,0,27,0
29,72h_28 - Red Light_1.tif:0682-0542,1224,0.45,0,74,0
30,72h_28 - Red Light_1.tif:0715-0510,1497,0.18,0,75,0
31,72h_28 - Red Light_1.tif:0748-0473,1160,0.29,0,62,0
32,72h_28 - Red Light_1.tif:0841-0459,1141,0.06,0,44,0
33,72h_28 - Red Light_1.tif:0867-0423,1871,0.36,0,78,0
34,72h_28 - Red Light_1.tif:0906-0417,1413,0.22,0,67,0
35,72h_28 - Red Light_1.tif:0927-0389,1351,0.15,0,50,0
36,72h_28 - Red Light_1.tif:0871-0369,2943,0.36,0,85,0
37,72h_28 - Red Light_1.tif:0884-0329,2073,0.08,0,24,0
38,72h_28 - Red Light_1.tif:0810-0406,2297,0.28,0,85,0
39,72h_28 - Red Light_1.tif:0825-0444,1500,0.33,0,85,0
40,72h_28 - Red Light_1.tif:0705-0485,1238,0.35,0,43,0
41,72h_28 - Red Light_1.tif:0713-0873,1227,0.17,0,68,0
42,72h_28 - Red Light_1.tif:0674-0841,1864,0.11,0,47,0
43,72h_28 - Red Light_1.tif:0642-0837,1421,0.29,0,55,0
44,72h_28 - Red Light_1.tif:0639-0881,1844,0.21,0,85,0
45,72h_28 - Red Light_1.tif:0585-0839,1374,0.29,0,47,0
46,72h_28 - Red Light_1.tif:0621-0824,1405,0.21,0,47,0
47,72h_28 - Red Light_1.tif:0554-0806,1296,0.30,0,85,0
48,72h_28 - Red Light_1.tif:0580-0780,1885,0.24,0,65,0
49,72h_28 - Red Light_1.tif:0575-0748,794,0.24,0,38,0
50,72h_28 - Red Light_1.tif:0615-0766,1243,0.13,0,22,0
51,72h_28 - Red Light_1.tif:0607-0747,1275,0.07,0,41,0
52,72h_28 - Red Light_1.tif:0568-0686,1172,0.53,0,78,0
53,72h_28 - Red Light_1.tif:0613-0688,2490,0.18,0,60,0
54,72h_28 - Red Light_1.tif:0629-0724,1022,0.14,0,48,0
55,72h_28 - Red Light_1.tif:0669-0771,2096,0.12,0,46,0
56,72h_28 - Red Light_1.tif:0688-0805,2936,0.20,0,83,0
57,72h_28 - Red Light_1.tif:0682-0709,2939,0.12,0,51,0
58,72h_28 - Red Light_1.tif:0658-0651,3182,0.18,0,52,0
59,72h_28 - Red Light_1.tif:0719-0639,2370,0.17,0,59,0
60,72h_28 - Red Light_1.tif:0770-0130,2549,0.42,0,83,0
61,72h_28 - Red Light_1.tif:0892-0104,1522,0.10,0,31,0
62,72h_28 - Red Light_1.tif:0766-0252,1006,0.18,0,43,0
63,72h_28 - Red Light_1.tif:0834-0116,1159,0.37,0,48,0
64,72h_28 - Red Light_1.tif:0879-0143,1821,0.25,0,81,0
65,72h_28 - Red Light_1.tif:0732-0907,1729,0.10,0,41,0
66,72h_28 - Red Light_1.tif:0677-0891,1591,0.21,0,72,0
67,72h_28 - Red Light_1.tif:0799-0945,2264,0.17,0,85,0
68,72h_28 - Red Light_1.tif:0754-0920,1523,0.17,0,60,0
69,72h_28 - Red Light_1.tif:0311-0700,2100,0.51,0,85,0
70,72h_28 - Red Light_1.tif:0322-0735,812,0.28,0,43,0
71,72h_28 - Red Light_1.tif:0332-0752,806,0.39,0,66,0
72,72h_28 - Red Light_1.tif:0239-0818,688,1.02,0,43,0
73,72h_28 - Red Light_1.tif:0241-0875,1313,0.30,0,72,0
74,72h_28 - Red Light_1.tif:0178-0860,823,0.17,0,58,0
75,72h_28 - Red Light_1.tif:0168-0884,814,0.17,0,39,0
76,72h_28 - Red Light_1.tif:0454-1033,2101,0.16,0,45,0
77,72h_28 - Red Light_1.tif:0407-1086,1781,0.14,0,55,0
78,72h_28 - Red Light_1.tif:0568-0886,664,0.52,0,59,0
79,72h_28 - Red Light_1.tif:0593-0872,884,0.67,0,85,0
80,72h_28 - Red Light_1.tif:0531-0733,2380,0.43,0,85,0
81,72h_28 - Red Light_1.tif:0499-0693,1901,0.26,0,85,0
82,72h_28 - Red Light_1.tif:0436-0881,1497,0.25,0,41,0
83,72h_28 - Red Light_1.tif:0481-0851,929,0.18,0,55,0
84,72h_28 - Red Light_1.tif:0483-0816,1008,0.22,0,46,0
85,72h_28 - Red Light_1.tif:0508-0881,892,0.45,0,59,0
86,72h_28 - Red Light_1.tif:0519-0828,1434,0.24,0,42,0
