 ,Label,Area,Mean,Min,Max,%Area
39,Raw_4T1_2-1_0h_07 - Red Light_1.tif:0807-0878,1324,3.09,0,85,0
40,Raw_4T1_2-1_0h_07 - Red Light_1.tif:0776-0929,1322,0.00,0,0,0
41,Raw_4T1_2-1_0h_07 - Red Light_1.tif:0785-0976,2783,0.00,0,0,0
42,Raw_4T1_2-1_0h_07 - Red Light_1.tif:0692-0859,2974,6.725E-4,0,2,0
43,Raw_4T1_2-1_0h_07 - Red Light_1.tif:0689-0885,1111,0.00,0,0,0
44,Raw_4T1_2-1_0h_07 - Red Light_1.tif:0658-0921,744,2.688E-3,0,2,0
45,Raw_4T1_2-1_0h_07 - Red Light_1.tif:0673-0948,938,0.05,0,9,0
46,Raw_4T1_2-1_0h_07 - Red Light_1.tif:0621-0997,1228,7.329E-3,0,5,0
47,Raw_4T1_2-1_0h_07 - Red Light_1.tif:0646-0959,1226,0.02,0,6,0
48,Raw_4T1_2-1_0h_07 - Red Light_1.tif:0431-0424,1988,3.48,0,85,0
49,Raw_4T1_2-1_0h_07 - Red Light_1.tif:0362-0498,4938,0.00,0,0,0
50,Raw_4T1_2-1_0h_07 - Red Light_1.tif:0447-0532,2485,0.00,0,0,0
51,Raw_4T1_2-1_0h_07 - Red Light_1.tif:0479-0571,1522,0.21,0,85,0
52,Raw_4T1_2-1_0h_07 - Red Light_1.tif:0507-0396,2539,1.78,0,85,0
53,Raw_4T1_2-1_0h_07 - Red Light_1.tif:0483-0435,1848,0.27,0,85,0
54,Raw_4T1_2-1_0h_07 - Red Light_1.tif:0451-0447,1840,0.00,0,0,0
55,Raw_4T1_2-1_0h_07 - Red Light_1.tif:0892-0081,1440,0.00,0,0,0
56,Raw_4T1_2-1_0h_07 - Red Light_1.tif:0813-0294,2406,0.00,0,0,0
57,Raw_4T1_2-1_0h_07 - Red Light_1.tif:0761-0443,1817,0.00,0,0,0
58,Raw_4T1_2-1_0h_07 - Red Light_1.tif:0742-0578,1595,6.270E-4,0,1,0
59,Raw_4T1_2-1_0h_07 - Red Light_1.tif:0740-0627,1128,0.01,0,5,0
60,Raw_4T1_2-1_0h_07 - Red Light_1.tif:0768-0650,907,0.00,0,0,0
61,Raw_4T1_2-1_0h_07 - Red Light_1.tif:0769-0813,2218,5.410E-3,0,6,0
62,Raw_4T1_2-1_0h_07 - Red Light_1.tif:0820-0705,1905,2.05,0,85,0
63,Raw_4T1_2-1_0h_07 - Red Light_1.tif:0782-0711,1953,0.08,0,85,0
64,Raw_4T1_2-1_0h_07 - Red Light_1.tif:0829-0505,2154,0.00,0,0,0
65,Raw_4T1_2-1_0h_07 - Red Light_1.tif:0778-0544,1097,0.00,0,0,0
66,Raw_4T1_2-1_0h_07 - Red Light_1.tif:0790-0575,1081,0.00,0,0,0
67,Raw_4T1_2-1_0h_07 - Red Light_1.tif:0838-0559,1181,0.00,0,0,0
68,Raw_4T1_2-1_0h_07 - Red Light_1.tif:0885-0514,1280,7.813E-4,0,1,0
69,Raw_4T1_2-1_0h_07 - Red Light_1.tif:0845-0421,2341,14.88,0,85,0
70,Raw_4T1_2-1_0h_07 - Red Light_1.tif:0847-0727,1993,0.02,0,37,0
71,Raw_4T1_2-1_0h_07 - Red Light_1.tif:0816-0795,2129,0.00,0,0,0
72,Raw_4T1_2-1_0h_07 - Red Light_1.tif:0794-0868,1541,0.00,0,0,0
