 ,Label,Area,Mean,Min,Max,%Area
27,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0196-0652,1824,1.40,0,85,0
28,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0178-0537,2699,0.18,0,85,0
29,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0110-0453,2196,0.37,0,85,0
30,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0168-0432,1767,0.83,0,85,0
31,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0214-0375,1116,0.08,0,58,0
32,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0249-0340,3564,0.15,0,85,0
33,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0247-0375,1160,0.09,0,49,0
34,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0287-0241,3772,0.18,0,85,0
35,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0430-0564,1119,0.40,0,65,0
36,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0383-0656,1786,1.77,0,85,0
37,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0434-0672,900,3.16,0,85,0
38,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0435-0651,847,0.04,0,11,0
39,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0382-0817,3325,0.39,0,80,0
40,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0353-0564,1052,1.43,0,85,0
41,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0394-0557,976,1.59,0,85,0
42,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0744-0142,2016,0.00,0,0,0
43,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0716-0223,1896,3.692E-3,0,7,0
44,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0855-0398,2652,0.04,0,52,0
45,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0871-0499,2015,0.53,0,85,0
46,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0785-0704,1794,0.04,0,76,0
47,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0860-0736,994,1.04,0,85,0
48,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0784-0853,1217,0.44,0,85,0
49,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0751-0855,1675,0.54,0,85,0
50,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0771-0745,1934,0.00,0,0,0
51,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0784-0796,2527,0.26,0,85,0
52,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0826-0761,2221,0.04,0,85,0
53,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0800-1182,1588,8.43,0,85,0
54,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0764-1177,1398,2.64,0,85,0
55,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0649-1244,1467,15.95,0,85,0
56,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0636-0958,3975,0.02,0,45,0
57,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0795-0998,1371,2.14,0,85,0
58,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0779-1014,1306,1.30,0,85,0
59,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0661-0709,4788,0.02,0,85,0
60,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0442-0783,1657,0.03,0,34,0
61,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0465-0835,835,0.04,0,31,0
62,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0884-0457,2508,0.14,0,85,0
