 ,Label,Area,Mean,Min,Max,%Area
50,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0550-0935,1960,0.00,0,0,0
51,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0545-0996,1744,0.06,0,22,0
52,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0504-1047,1963,0.00,0,0,0
53,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0557-1055,2224,0.00,0,0,0
54,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0627-1074,1409,0.00,0,0,0
55,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0619-0974,709,0.00,0,0,0
56,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0629-1159,5754,3.823E-3,0,22,0
57,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0562-1141,4101,2.67,0,85,0
58,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0894-0869,3479,0.00,0,0,0
59,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0846-0967,4716,0.00,0,0,0
60,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0696-1079,1623,0.00,0,0,0
61,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0739-1063,2259,0.00,0,0,0
62,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0732-1116,1403,0.00,0,0,0
63,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0689-1134,1113,0.00,0,0,0
64,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0648-1124,1515,0.00,0,0,0
65,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0701-1179,1249,0.00,0,0,0
66,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0729-1166,1228,0.00,0,0,0
67,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0821-1212,2419,0.00,0,0,0
68,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0761-1235,1071,0.00,0,0,0
69,Raw_4T1_2-1_0h_04 - Red Light_1.tif:0832-1023,1004,0.00,0,0,0
